,Category_Name,Category_Images,Product,Silver_Cost,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount,Ingredient_4_Image,Ingredient_4_Name,Ingredient_4_Amount,Ingredient_5_Image,Ingredient_5_Name,Ingredient_5_Amount,Tiers
3894,T7_MAIN_FROSTSTAFF_KEEPER,https://render.albiononline.com/v1/item/T7_MAIN_FROSTSTAFF_KEEPER,Grandmaster's Hoarfrost Staff ,,6893,https://render.albiononline.com/v1/item/T7_PLANKS,Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_METALBAR,Meteorite Steel Bar,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_FROSTSTAFF_KEEPER,Grandmaster's Hoarfrost Orb,1.0,,,,,,,
3895,T7_MAIN_FROSTSTAFF_KEEPER@1,https://render.albiononline.com/v1/item/T7_MAIN_FROSTSTAFF_KEEPER@1,Grandmaster's Hoarfrost Staff 1,,12064,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL1,Uncommon Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL1,Uncommon Meteorite Steel Bar,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_FROSTSTAFF_KEEPER,Grandmaster's Hoarfrost Orb,1.0,,,,,,,1
3896,T7_MAIN_FROSTSTAFF_KEEPER@2,https://render.albiononline.com/v1/item/T7_MAIN_FROSTSTAFF_KEEPER@2,Grandmaster's Hoarfrost Staff 2,,21111,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL2,Rare Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL2,Rare Meteorite Steel Bar,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_FROSTSTAFF_KEEPER,Grandmaster's Hoarfrost Orb,1.0,,,,,,,2
3897,T7_MAIN_FROSTSTAFF_KEEPER@3,https://render.albiononline.com/v1/item/T7_MAIN_FROSTSTAFF_KEEPER@3,Grandmaster's Hoarfrost Staff 3,,36945,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL3,Exceptional Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL3,Exceptional Meteorite Steel Bar,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_FROSTSTAFF_KEEPER,Grandmaster's Hoarfrost Orb,1.0,,,,,,,3
3898,T7_MAIN_FROSTSTAFF_KEEPER@4,https://render.albiononline.com/v1/item/T7_MAIN_FROSTSTAFF_KEEPER@4,Grandmaster's Hoarfrost Staff 4,,64653,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL4,Pristine Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL4,Pristine Meteorite Steel Bar,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_FROSTSTAFF_KEEPER,Grandmaster's Hoarfrost Orb,1.0,,,,,,,4
3899,T7_MAIN_HAMMER,https://render.albiononline.com/v1/item/T7_MAIN_HAMMER,Master's Hammer ,,6893,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,24.0,,,,,,,,,,,,,
3900,T7_MAIN_HAMMER,https://render.albiononline.com/v1/item/T7_MAIN_HAMMER,Grandmaster's Hammer ,,6893,https://render.albiononline.com/v1/item/T7_METALBAR,Meteorite Steel Bar,24.0,,,,,,,,,,,,,
3901,T7_MAIN_HAMMER@1,https://render.albiononline.com/v1/item/T7_MAIN_HAMMER@1,Master's Hammer 1,,12064,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,24.0,,,,,,,,,,,,,1
3902,T7_MAIN_HAMMER@1,https://render.albiononline.com/v1/item/T7_MAIN_HAMMER@1,Grandmaster's Hammer 1,,12064,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL1,Uncommon Meteorite Steel Bar,24.0,,,,,,,,,,,,,1
3903,T7_MAIN_HAMMER@2,https://render.albiononline.com/v1/item/T7_MAIN_HAMMER@2,Grandmaster's Hammer 2,,21111,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL2,Rare Meteorite Steel Bar,24.0,,,,,,,,,,,,,2
3904,T7_MAIN_HAMMER@2,https://render.albiononline.com/v1/item/T7_MAIN_HAMMER@2,Grandmaster's Hammer 2,,21111,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL2,Rare Meteorite Steel Bar,24.0,,,,,,,,,,,,,2
3905,T7_MAIN_HAMMER@3,https://render.albiononline.com/v1/item/T7_MAIN_HAMMER@3,Grandmaster's Hammer 3,,36945,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL3,Exceptional Meteorite Steel Bar,24.0,,,,,,,,,,,,,3
3906,T7_MAIN_HAMMER@3,https://render.albiononline.com/v1/item/T7_MAIN_HAMMER@3,Grandmaster's Hammer 3,,36945,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL3,Exceptional Meteorite Steel Bar,24.0,,,,,,,,,,,,,3
3907,T7_MAIN_HAMMER@4,https://render.albiononline.com/v1/item/T7_MAIN_HAMMER@4,Grandmaster's Hammer 4,,64653,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL3,Exceptional Meteorite Steel Bar,24.0,,,,,,,,,,,,,4
3908,T7_MAIN_HAMMER@4,https://render.albiononline.com/v1/item/T7_MAIN_HAMMER@4,Grandmaster's Hammer 4,,64653,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL4,Pristine Meteorite Steel Bar,24.0,,,,,,,,,,,,,4
3909,T7_MAIN_HOLYSTAFF,https://render.albiononline.com/v1/item/T7_MAIN_HOLYSTAFF,Grandmaster's Holy Staff ,,6893,https://render.albiononline.com/v1/item/T7_PLANKS,Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH,Opulent Cloth,8.0,,,,,,,,,,
3910,T7_MAIN_HOLYSTAFF@1,https://render.albiononline.com/v1/item/T7_MAIN_HOLYSTAFF@1,Grandmaster's Holy Staff 1,,12064,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL1,Uncommon Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL1,Uncommon Opulent Cloth,8.0,,,,,,,,,,1
3911,T7_MAIN_HOLYSTAFF@2,https://render.albiononline.com/v1/item/T7_MAIN_HOLYSTAFF@2,Grandmaster's Holy Staff 2,,21111,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL2,Rare Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL2,Rare Opulent Cloth,8.0,,,,,,,,,,2
3912,T7_MAIN_HOLYSTAFF@3,https://render.albiononline.com/v1/item/T7_MAIN_HOLYSTAFF@3,Grandmaster's Holy Staff 3,,36945,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL3,Exceptional Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL3,Exceptional Opulent Cloth,8.0,,,,,,,,,,3
3913,T7_MAIN_HOLYSTAFF@4,https://render.albiononline.com/v1/item/T7_MAIN_HOLYSTAFF@4,Grandmaster's Holy Staff 4,,64653,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL4,Pristine Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL4,Pristine Opulent Cloth,8.0,,,,,,,,,,4
3914,T7_MAIN_HOLYSTAFF_MORGANA,https://render.albiononline.com/v1/item/T7_MAIN_HOLYSTAFF_MORGANA,Grandmaster's Lifetouch Staff ,,6893,https://render.albiononline.com/v1/item/T7_PLANKS,Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH,Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_HOLYSTAFF_MORGANA,Grandmaster's Possessed Scroll,1.0,,,,,,,
3915,T7_MAIN_HOLYSTAFF_MORGANA@1,https://render.albiononline.com/v1/item/T7_MAIN_HOLYSTAFF_MORGANA@1,Grandmaster's Lifetouch Staff 1,,12064,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL1,Uncommon Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL1,Uncommon Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_HOLYSTAFF_MORGANA,Grandmaster's Possessed Scroll,1.0,,,,,,,1
3916,T7_MAIN_HOLYSTAFF_MORGANA@2,https://render.albiononline.com/v1/item/T7_MAIN_HOLYSTAFF_MORGANA@2,Grandmaster's Lifetouch Staff 2,,21111,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL2,Rare Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL2,Rare Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_HOLYSTAFF_MORGANA,Grandmaster's Possessed Scroll,1.0,,,,,,,2
3917,T7_MAIN_HOLYSTAFF_MORGANA@3,https://render.albiononline.com/v1/item/T7_MAIN_HOLYSTAFF_MORGANA@3,Grandmaster's Lifetouch Staff 3,,36945,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL3,Exceptional Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL3,Exceptional Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_HOLYSTAFF_MORGANA,Grandmaster's Possessed Scroll,1.0,,,,,,,3
3918,T7_MAIN_HOLYSTAFF_MORGANA@4,https://render.albiononline.com/v1/item/T7_MAIN_HOLYSTAFF_MORGANA@4,Grandmaster's Lifetouch Staff 4,,64653,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL4,Pristine Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL4,Pristine Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_HOLYSTAFF_MORGANA,Grandmaster's Possessed Scroll,1.0,,,,,,,4
3919,T7_MAIN_MACE,https://render.albiononline.com/v1/item/T7_MAIN_MACE,Grandmaster's Mace ,,6893,https://render.albiononline.com/v1/item/T7_METALBAR,Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH,Opulent Cloth,8.0,,,,,,,,,,
3920,T7_MAIN_MACE,https://render.albiononline.com/v1/item/T7_MAIN_MACE,Grandmaster's Mace ,,6893,https://render.albiononline.com/v1/item/T7_METALBAR,Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH,Opulent Cloth,8.0,,,,,,,,,,
3921,T7_MAIN_MACE@1,https://render.albiononline.com/v1/item/T7_MAIN_MACE@1,Grandmaster's Mace 1,,12064,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL1,Uncommon Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL1,Uncommon Opulent Cloth,8.0,,,,,,,,,,1
3922,T7_MAIN_MACE@1,https://render.albiononline.com/v1/item/T7_MAIN_MACE@1,Grandmaster's Mace 1,,12064,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL1,Uncommon Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL1,Uncommon Opulent Cloth,8.0,,,,,,,,,,1
3923,T7_MAIN_MACE@2,https://render.albiononline.com/v1/item/T7_MAIN_MACE@2,Grandmaster's Mace 2,,21111,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL2,Rare Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL2,Rare Opulent Cloth,8.0,,,,,,,,,,2
3924,T7_MAIN_MACE@2,https://render.albiononline.com/v1/item/T7_MAIN_MACE@2,Grandmaster's Mace 2,,21111,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL2,Rare Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL2,Rare Opulent Cloth,8.0,,,,,,,,,,2
3925,T7_MAIN_MACE@3,https://render.albiononline.com/v1/item/T7_MAIN_MACE@3,Grandmaster's Mace 3,,36945,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL3,Exceptional Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL3,Exceptional Opulent Cloth,8.0,,,,,,,,,,3
3926,T7_MAIN_MACE@3,https://render.albiononline.com/v1/item/T7_MAIN_MACE@3,Grandmaster's Mace 3,,36945,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL3,Exceptional Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL3,Exceptional Opulent Cloth,8.0,,,,,,,,,,3
3927,T7_MAIN_MACE@4,https://render.albiononline.com/v1/item/T7_MAIN_MACE@4,Grandmaster's Mace 4,,64653,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL4,Pristine Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL4,Pristine Opulent Cloth,8.0,,,,,,,,,,4
3928,T7_MAIN_NATURESTAFF,https://render.albiononline.com/v1/item/T7_MAIN_NATURESTAFF,Grandmaster's Nature Staff ,,6893,https://render.albiononline.com/v1/item/T7_PLANKS,Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH,Opulent Cloth,8.0,,,,,,,,,,
3929,T7_MAIN_NATURESTAFF@1,https://render.albiononline.com/v1/item/T7_MAIN_NATURESTAFF@1,Grandmaster's Nature Staff 1,,12064,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL1,Uncommon Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL1,Uncommon Opulent Cloth,8.0,,,,,,,,,,1
3930,T7_MAIN_NATURESTAFF@2,https://render.albiononline.com/v1/item/T7_MAIN_NATURESTAFF@2,Grandmaster's Nature Staff 2,,21111,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL2,Rare Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL2,Rare Opulent Cloth,8.0,,,,,,,,,,2
3931,T7_MAIN_NATURESTAFF@3,https://render.albiononline.com/v1/item/T7_MAIN_NATURESTAFF@3,Grandmaster's Nature Staff 3,,36945,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL3,Exceptional Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL3,Exceptional Opulent Cloth,8.0,,,,,,,,,,3
3932,T7_MAIN_NATURESTAFF@4,https://render.albiononline.com/v1/item/T7_MAIN_NATURESTAFF@4,Grandmaster's Nature Staff 4,,64653,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL4,Pristine Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL4,Pristine Opulent Cloth,8.0,,,,,,,,,,4
3933,T7_MAIN_NATURESTAFF_KEEPER,https://render.albiononline.com/v1/item/T7_MAIN_NATURESTAFF_KEEPER,Grandmaster's Druidic Staff ,,6893,https://render.albiononline.com/v1/item/T7_PLANKS,Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH,Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_NATURESTAFF_KEEPER,Grandmaster's Druidic Inscriptions,1.0,,,,,,,
3934,T7_MAIN_NATURESTAFF_KEEPER@1,https://render.albiononline.com/v1/item/T7_MAIN_NATURESTAFF_KEEPER@1,Grandmaster's Druidic Staff 1,,12064,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL1,Uncommon Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL1,Uncommon Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_NATURESTAFF_KEEPER,Grandmaster's Druidic Inscriptions,1.0,,,,,,,1
3935,T7_MAIN_NATURESTAFF_KEEPER@2,https://render.albiononline.com/v1/item/T7_MAIN_NATURESTAFF_KEEPER@2,Grandmaster's Druidic Staff 2,,21111,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL2,Rare Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL2,Rare Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_NATURESTAFF_KEEPER,Grandmaster's Druidic Inscriptions,1.0,,,,,,,2
3936,T7_MAIN_NATURESTAFF_KEEPER@3,https://render.albiononline.com/v1/item/T7_MAIN_NATURESTAFF_KEEPER@3,Grandmaster's Druidic Staff 3,,36945,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL3,Exceptional Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL3,Exceptional Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_NATURESTAFF_KEEPER,Grandmaster's Druidic Inscriptions,1.0,,,,,,,3
3937,T7_MAIN_NATURESTAFF_KEEPER@4,https://render.albiononline.com/v1/item/T7_MAIN_NATURESTAFF_KEEPER@4,Grandmaster's Druidic Staff 4,,64653,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL4,Pristine Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL4,Pristine Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_NATURESTAFF_KEEPER,Grandmaster's Druidic Inscriptions,1.0,,,,,,,4
3938,T7_MAIN_RAPIER_MORGANA,https://render.albiononline.com/v1/item/T7_MAIN_RAPIER_MORGANA,Grandmaster's Bloodletter ,,6893,https://render.albiononline.com/v1/item/T7_METALBAR,Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_LEATHER,Reinforced Leather,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_RAPIER_MORGANA,Grandmaster's Hardened Debole,1.0,,,,,,,
3939,T7_MAIN_RAPIER_MORGANA@1,https://render.albiononline.com/v1/item/T7_MAIN_RAPIER_MORGANA@1,Grandmaster's Bloodletter 1,,12064,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL1,Uncommon Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_LEATHER_LEVEL1,Uncommon Reinforced Leather,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_RAPIER_MORGANA,Grandmaster's Hardened Debole,1.0,,,,,,,1
3940,T7_MAIN_RAPIER_MORGANA@2,https://render.albiononline.com/v1/item/T7_MAIN_RAPIER_MORGANA@2,Grandmaster's Bloodletter 2,,21111,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL2,Rare Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_LEATHER_LEVEL2,Rare Reinforced Leather,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_RAPIER_MORGANA,Grandmaster's Hardened Debole,1.0,,,,,,,2
3941,T7_MAIN_RAPIER_MORGANA@3,https://render.albiononline.com/v1/item/T7_MAIN_RAPIER_MORGANA@3,Grandmaster's Bloodletter 3,,36945,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL3,Exceptional Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_LEATHER_LEVEL3,Exceptional Reinforced Leather,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_RAPIER_MORGANA,Grandmaster's Hardened Debole,1.0,,,,,,,3
3942,T7_MAIN_RAPIER_MORGANA@4,https://render.albiononline.com/v1/item/T7_MAIN_RAPIER_MORGANA@4,Grandmaster's Bloodletter 4,,64653,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL4,Pristine Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_LEATHER_LEVEL4,Pristine Reinforced Leather,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_RAPIER_MORGANA,Grandmaster's Hardened Debole,1.0,,,,,,,4
3943,T7_MAIN_ROCKMACE_KEEPER,https://render.albiononline.com/v1/item/T7_MAIN_ROCKMACE_KEEPER,Master's Bedrock Mace ,,6893,https://render.albiononline.com/v1/item/T6_METALBAR_LEVEL4,Pristine Runite Steel Bar,16.0,https://render.albiononline.com/v1/item/T6_CLOTH_LEVEL4,Pristine Lavish Cloth,8.0,https://render.albiononline.com/v1/item/T6_ARTEFACT_MAIN_ROCKMACE_KEEPER,Master's Runed Rock,1.0,,,,,,,
3944,T7_MAIN_ROCKMACE_KEEPER,https://render.albiononline.com/v1/item/T7_MAIN_ROCKMACE_KEEPER,Grandmaster's Bedrock Mace ,,6893,https://render.albiononline.com/v1/item/T7_METALBAR,Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH,Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_ROCKMACE_KEEPER,Grandmaster's Runed Rock,1.0,,,,,,,
3945,T7_MAIN_ROCKMACE_KEEPER@1,https://render.albiononline.com/v1/item/T7_MAIN_ROCKMACE_KEEPER@1,Grandmaster's Bedrock Mace 1,,12064,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL1,Uncommon Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL1,Uncommon Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_ROCKMACE_KEEPER,Grandmaster's Runed Rock,1.0,,,,,,,1
3946,T7_MAIN_ROCKMACE_KEEPER@2,https://render.albiononline.com/v1/item/T7_MAIN_ROCKMACE_KEEPER@2,Grandmaster's Bedrock Mace 2,,21111,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL2,Rare Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL2,Rare Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_ROCKMACE_KEEPER,Grandmaster's Runed Rock,1.0,,,,,,,2
3947,T7_MAIN_ROCKMACE_KEEPER@2,https://render.albiononline.com/v1/item/T7_MAIN_ROCKMACE_KEEPER@2,Grandmaster's Bedrock Mace 2,,21111,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL2,Rare Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL2,Rare Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_ROCKMACE_KEEPER,Grandmaster's Runed Rock,1.0,,,,,,,2
3948,T7_MAIN_ROCKMACE_KEEPER@3,https://render.albiononline.com/v1/item/T7_MAIN_ROCKMACE_KEEPER@3,Grandmaster's Bedrock Mace 3,,36945,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL3,Exceptional Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL3,Exceptional Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_ROCKMACE_KEEPER,Grandmaster's Runed Rock,1.0,,,,,,,3
3949,T7_MAIN_ROCKMACE_KEEPER@4,https://render.albiononline.com/v1/item/T7_MAIN_ROCKMACE_KEEPER@4,Grandmaster's Bedrock Mace 4,,64653,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL4,Pristine Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL4,Pristine Opulent Cloth,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_ROCKMACE_KEEPER,Grandmaster's Runed Rock,1.0,,,,,,,4
3950,T7_MAIN_SCIMITAR_MORGANA,https://render.albiononline.com/v1/item/T7_MAIN_SCIMITAR_MORGANA,Grandmaster's Clarent Blade ,,6893,https://render.albiononline.com/v1/item/T7_METALBAR,Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_LEATHER,Reinforced Leather,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_SCIMITAR_MORGANA,Grandmaster's Bloodforged Blade,1.0,,,,,,,
3951,T7_MAIN_SCIMITAR_MORGANA@1,https://render.albiononline.com/v1/item/T7_MAIN_SCIMITAR_MORGANA@1,Grandmaster's Clarent Blade 1,,12064,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL1,Uncommon Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_LEATHER_LEVEL1,Uncommon Reinforced Leather,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_SCIMITAR_MORGANA,Grandmaster's Bloodforged Blade,1.0,,,,,,,1
3952,T7_MAIN_SCIMITAR_MORGANA@2,https://render.albiononline.com/v1/item/T7_MAIN_SCIMITAR_MORGANA@2,Grandmaster's Clarent Blade 2,,21111,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL2,Rare Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_LEATHER_LEVEL2,Rare Reinforced Leather,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_SCIMITAR_MORGANA,Grandmaster's Bloodforged Blade,1.0,,,,,,,2
3953,T7_MAIN_SCIMITAR_MORGANA@3,https://render.albiononline.com/v1/item/T7_MAIN_SCIMITAR_MORGANA@3,Grandmaster's Clarent Blade 3,,36945,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL3,Exceptional Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_LEATHER_LEVEL3,Exceptional Reinforced Leather,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_SCIMITAR_MORGANA,Grandmaster's Bloodforged Blade,1.0,,,,,,,3
3954,T7_MAIN_SCIMITAR_MORGANA@4,https://render.albiononline.com/v1/item/T7_MAIN_SCIMITAR_MORGANA@4,Grandmaster's Clarent Blade 4,,64653,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL4,Pristine Meteorite Steel Bar,16.0,https://render.albiononline.com/v1/item/T7_LEATHER_LEVEL4,Pristine Reinforced Leather,8.0,https://render.albiononline.com/v1/item/T7_ARTEFACT_MAIN_SCIMITAR_MORGANA,Grandmaster's Bloodforged Blade,1.0,,,,,,,4
3955,T7_MAIN_SPEAR,https://render.albiononline.com/v1/item/T7_MAIN_SPEAR,Grandmaster's Spear ,,6893,https://render.albiononline.com/v1/item/T7_PLANKS,Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_METALBAR,Meteorite Steel Bar,8.0,,,,,,,,,,
3956,T7_MAIN_SPEAR@1,https://render.albiononline.com/v1/item/T7_MAIN_SPEAR@1,Grandmaster's Spear 1,,12064,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL1,Uncommon Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL1,Uncommon Meteorite Steel Bar,8.0,,,,,,,,,,1
3957,T7_MAIN_SPEAR@2,https://render.albiononline.com/v1/item/T7_MAIN_SPEAR@2,Grandmaster's Spear 2,,21111,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL2,Rare Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL2,Rare Meteorite Steel Bar,8.0,,,,,,,,,,2
3958,T7_MAIN_SPEAR@3,https://render.albiononline.com/v1/item/T7_MAIN_SPEAR@3,Grandmaster's Spear 3,,36945,https://render.albiononline.com/v1/item/T7_PLANKS_LEVEL3,Exceptional Ashenbark Planks,16.0,https://render.albiononline.com/v1/item/T7_METALBAR_LEVEL3,Exceptional Meteorite Steel Bar,8.0,,,,,,,,,,3
