Category_Name,Product,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount
https://albiononline2d.com/en/item/id/T7_ARTEFACT_2H_CURSEDSTAFF_MORGANA,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_HEAD_CLOTH_SET1@1,Crafting Requirements (1),4021
https://albiononline2d.com/en/item/id/T7_OFF_BOOK@4,Crafting Requirements (2),21551
https://albiononline2d.com/en/item/id/T7_BAG_INSIGHT@2,Crafting Requirements (3),14074
https://albiononline2d.com/en/item/id/T7_MAIN_FROSTSTAFF@3,Crafting Requirements (2),36945
https://albiononline2d.com/en/item/id/T7_HEAD_CLOTH_SET1@2,Crafting Requirements (1),7037
https://albiononline2d.com/en/item/id/T7_HEAD_LEATHER_SET2@3,Crafting Requirements (1),12315
https://albiononline2d.com/en/item/id/T7_HEAD_CLOTH_SET1@3,Crafting Requirements (1),12315
https://albiononline2d.com/en/item/id/T7_MAIN_MACE@4,Crafting Requirements (2),64653
https://albiononline2d.com/en/item/id/T7_ARTEFACT_HEAD_PLATE_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_MAIN_1HCROSSBOW@4,Crafting Requirements (2),64653
https://albiononline2d.com/en/item/id/T7_OFF_CENSER_AVALON,Crafting Requirements (3),2298
https://albiononline2d.com/en/item/id/T7_2H_TOOL_FISHINGROD,Crafting Requirements (2),2298
https://albiononline2d.com/en/item/id/T7_BAG_INSIGHT@3,Crafting Requirements (3),24630
https://albiononline2d.com/en/item/id/T7_MAIN_FROSTSTAFF@4,Crafting Requirements (2),64653
https://albiononline2d.com/en/item/id/T7_2H_DOUBLEBLADEDSTAFF@2,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T7_HEAD_CLOTH_SET1@4,Crafting Requirements (1),21551
https://albiononline2d.com/en/item/id/T7_HEAD_CLOTH_SET2,Crafting Requirements (1),2298
https://albiononline2d.com/en/item/id/T7_ARTEFACT_2H_DUALAXE_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_OFF_CENSER_AVALON@1,Crafting Requirements (3),4021
https://albiononline2d.com/en/item/id/T7_2H_NATURESTAFF,Crafting Requirements (2),9191
https://albiononline2d.com/en/item/id/T7_HEAD_LEATHER_SET2@4,Crafting Requirements (1),21551
https://albiononline2d.com/en/item/id/T7_BAG_INSIGHT@4,Crafting Requirements (3),43102
https://albiononline2d.com/en/item/id/T7_MAIN_FROSTSTAFF_KEEPER,Crafting Requirements (3),6893
https://albiononline2d.com/en/item/id/T7_ARTEFACT_HEAD_PLATE_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_2H_NATURESTAFF@1,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T7_MAIN_ARCANESTAFF,Crafting Requirements (2),6893
https://albiononline2d.com/en/item/id/T7_MAIN_NATURESTAFF,Crafting Requirements (2),6893
https://albiononline2d.com/en/item/id/T7_CAPE,Crafting Requirements (2),2298
https://albiononline2d.com/en/item/id/T7_OFF_CENSER_AVALON@2,Crafting Requirements (3),7037
https://albiononline2d.com/en/item/id/T7_2H_TOOL_FISHINGROD_AVALON,Crafting Requirements (3),2298
https://albiononline2d.com/en/item/id/T7_OFF_SHIELD_HELL@2,Crafting Requirements (3),7037
https://albiononline2d.com/en/item/id/T7_2H_DOUBLEBLADEDSTAFF@3,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T7_MAIN_FROSTSTAFF_KEEPER@1,Crafting Requirements (3),12064
https://albiononline2d.com/en/item/id/T7_ARTEFACT_2H_DUALHAMMER_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_ARTEFACT_MAIN_ARCANESTAFF_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_HEAD_LEATHER_SET3,Crafting Requirements (1),2298
https://albiononline2d.com/en/item/id/T7_OFF_SHIELD_HELL@3,Crafting Requirements (3),12315
https://albiononline2d.com/en/item/id/T7_OFF_CENSER_AVALON@3,Crafting Requirements (3),12315
https://albiononline2d.com/en/item/id/T7_CAPE@1,Crafting Requirements (2),4021
https://albiononline2d.com/en/item/id/T7_MAIN_FROSTSTAFF_KEEPER@2,Crafting Requirements (3),21111
https://albiononline2d.com/en/item/id/T7_RELIC,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_MAIN_ARCANESTAFF@1,Crafting Requirements (2),12064
https://albiononline2d.com/en/item/id/T7_HEAD_LEATHER_SET3@1,Crafting Requirements (1),4021
https://albiononline2d.com/en/item/id/T7_OFF_SHIELD_HELL@4,Crafting Requirements (3),21551
https://albiononline2d.com/en/item/id/T7_2H_TOOL_HAMMER,Crafting Requirements (2),2298
https://albiononline2d.com/en/item/id/T7_OFF_CENSER_AVALON@4,Crafting Requirements (3),21551
https://albiononline2d.com/en/item/id/T7_MAIN_FROSTSTAFF_KEEPER@3,Crafting Requirements (3),36945
https://albiononline2d.com/en/item/id/T7_CAPE@2,Crafting Requirements (2),7037
https://albiononline2d.com/en/item/id/T7_2H_DOUBLEBLADEDSTAFF@4,Crafting Requirements (2),86205
https://albiononline2d.com/en/item/id/T7_ARTEFACT_2H_DUALSCIMITAR_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_ARTEFACT_MAIN_CURSEDSTAFF_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_MAIN_NATURESTAFF@1,Crafting Requirements (2),12064
https://albiononline2d.com/en/item/id/T7_ROCK,Crafting Requirements (1),0
https://albiononline2d.com/en/item/id/T7_HEAD_LEATHER_SET3@2,Crafting Requirements (1),7037
https://albiononline2d.com/en/item/id/T7_CAPE@3,Crafting Requirements (2),12315
https://albiononline2d.com/en/item/id/T7_OFF_SPIKEDSHIELD_MORGANA,Crafting Requirements (3),2298
https://albiononline2d.com/en/item/id/T7_MAIN_ARCANESTAFF@2,Crafting Requirements (2),21111
https://albiononline2d.com/en/item/id/T7_OFF_DEMONSKULL_HELL,Crafting Requirements (3),2298
https://albiononline2d.com/en/item/id/T7_ROCK_LEVEL1,Crafting Requirements (1),0
https://albiononline2d.com/en/item/id/T7_HEAD_LEATHER_SET3@3,Crafting Requirements (1),12315
https://albiononline2d.com/en/item/id/T7_MAIN_FROSTSTAFF_KEEPER@4,Crafting Requirements (3),64653
https://albiononline2d.com/en/item/id/T7_OFF_SPIKEDSHIELD_MORGANA@1,Crafting Requirements (3),4021
https://albiononline2d.com/en/item/id/T7_2H_TOOL_HAMMER_AVALON,Crafting Requirements (3),2298
https://albiononline2d.com/en/item/id/T7_CAPE@4,Crafting Requirements (2),21551
https://albiononline2d.com/en/item/id/T7_OFF_DEMONSKULL_HELL@1,Crafting Requirements (3),4021
https://albiononline2d.com/en/item/id/T7_OFF_SPIKEDSHIELD_MORGANA@2,Crafting Requirements (3),7037
https://albiononline2d.com/en/item/id/T7_2H_DUALCROSSBOW_HELL,Crafting Requirements (3),9191
https://albiononline2d.com/en/item/id/T7_HEAD_LEATHER_SET3@4,Crafting Requirements (1),21551
https://albiononline2d.com/en/item/id/T7_ROCK_LEVEL2,Crafting Requirements (1),0
https://albiononline2d.com/en/item/id/T7_2H_TOOL_KNIFE,Crafting Requirements (2),2298
https://albiononline2d.com/en/item/id/T7_MAIN_HAMMER,Crafting Requirements (1),6893
https://albiononline2d.com/en/item/id/T7_ARTEFACT_2H_DUALSICKLE_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_MAIN_ARCANESTAFF@3,Crafting Requirements (2),36945
https://albiononline2d.com/en/item/id/T7_MAIN_NATURESTAFF@2,Crafting Requirements (2),21111
https://albiononline2d.com/en/item/id/T7_ARTEFACT_MAIN_CURSEDSTAFF_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_OFF_SPIKEDSHIELD_MORGANA@3,Crafting Requirements (3),12315
https://albiononline2d.com/en/item/id/T7_OFF_SPIKEDSHIELD_MORGANA@4,Crafting Requirements (3),
https://albiononline2d.com/en/item/id/T7_2H_TOOL_KNIFE_AVALON,Crafting Requirements (3),2298
https://albiononline2d.com/en/item/id/T7_OFF_DEMONSKULL_HELL@2,Crafting Requirements (3),7037
https://albiononline2d.com/en/item/id/T7_HEAD_PLATE_HELL,Crafting Requirements (2),2298
https://albiononline2d.com/en/item/id/T7_OFF_TALISMAN_AVALON,Crafting Requirements (3),
https://albiononline2d.com/en/item/id/T7_2H_DUALCROSSBOW_HELL@1,Crafting Requirements (3),16085
https://albiononline2d.com/en/item/id/T7_OFF_TALISMAN_AVALON@1,Crafting Requirements (3),
https://albiononline2d.com/en/item/id/T7_CAPEITEM_FW_BRIDGEWATCH,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T7_MAIN_ARCANESTAFF@4,Crafting Requirements (2),64653
https://albiononline2d.com/en/item/id/T7_ROCK_LEVEL3,Crafting Requirements (1),0
https://albiononline2d.com/en/item/id/T7_HEAD_PLATE_HELL@1,Crafting Requirements (2),4021
https://albiononline2d.com/en/item/id/T7_MAIN_NATURESTAFF@3,Crafting Requirements (2),36945
https://albiononline2d.com/en/item/id/T7_2H_TOOL_PICK,Crafting Requirements (2),2298
https://albiononline2d.com/en/item/id/T7_MAIN_HAMMER@1,Crafting Requirements (1),12064
https://albiononline2d.com/en/item/id/T7_OFF_TALISMAN_AVALON@2,Crafting Requirements (3),7037
https://albiononline2d.com/en/item/id/T7_OFF_DEMONSKULL_HELL@3,Crafting Requirements (3),12315
https://albiononline2d.com/en/item/id/T7_ARTEFACT_2H_ENIGMATICORB_MORGANA,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_CAPEITEM_FW_BRIDGEWATCH@1,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T7_2H_TOOL_PICK_AVALON,Crafting Requirements (3),2298
https://albiononline2d.com/en/item/id/T7_ARTEFACT_MAIN_FIRESTAFF_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_SHOES_LEATHER_SET2@1,Crafting Requirements (1),4021
https://albiononline2d.com/en/item/id/T7_MAIN_ARCANESTAFF_UNDEAD,Crafting Requirements (3),6893
https://albiononline2d.com/en/item/id/T7_RUNE,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_HEAD_PLATE_HELL@2,Crafting Requirements (2),7037
https://albiononline2d.com/en/item/id/T7_ARTEFACT_2H_FIRE_RINGPAIR_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_OFF_DEMONSKULL_HELL@4,Crafting Requirements (3),21551
https://albiononline2d.com/en/item/id/T7_OFF_TALISMAN_AVALON@3,Crafting Requirements (3),12315
https://albiononline2d.com/en/item/id/T7_CAPEITEM_FW_BRIDGEWATCH@2,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T8_2H_ARCANESTAFF@4,Crafting Requirements (2),150858
https://albiononline2d.com/en/item/id/T7_MAIN_NATURESTAFF@4,Crafting Requirements (2),64653
https://albiononline2d.com/en/item/id/T7_SHOES_LEATHER_SET2@2,Crafting Requirements (1),7037
https://albiononline2d.com/en/item/id/T7_ARTEFACT_MAIN_FROSTSTAFF_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_MAIN_HAMMER@2,Crafting Requirements (1),21111
https://albiononline2d.com/en/item/id/T7_HEAD_PLATE_SET1,Crafting Requirements (1),2298
https://albiononline2d.com/en/item/id/T8_2H_AXE,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T7_MAIN_ARCANESTAFF_UNDEAD@1,Crafting Requirements (3),12064
https://albiononline2d.com/en/item/id/T7_OFF_TALISMAN_AVALON@4,Crafting Requirements (3),21551
https://albiononline2d.com/en/item/id/T7_OFF_HORN_KEEPER,Crafting Requirements (3),2298
https://albiononline2d.com/en/item/id/T7_ARTEFACT_2H_FIRESTAFF_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T8_2H_AXE@1,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T7_SHARD_AVALONIAN,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_HEAD_PLATE_SET1@1,Crafting Requirements (1),4021
https://albiononline2d.com/en/item/id/T7_CAPEITEM_FW_BRIDGEWATCH@3,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T7_OFF_TORCH,Crafting Requirements (2),2298
https://albiononline2d.com/en/item/id/T7_MAIN_HAMMER@3,Crafting Requirements (1),36945
https://albiononline2d.com/en/item/id/T8_2H_AXE@2,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T7_SHOES_LEATHER_SET2@3,Crafting Requirements (1),12315
https://albiononline2d.com/en/item/id/T7_ARTEFACT_MAIN_FROSTSTAFF_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_OFF_HORN_KEEPER@1,Crafting Requirements (3),4021
https://albiononline2d.com/en/item/id/T7_OFF_TORCH@1,Crafting Requirements (2),4021
https://albiononline2d.com/en/item/id/T7_ARTEFACT_2H_HALBERD_MORGANA,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_HEAD_PLATE_SET1@3,Crafting Requirements (1),12315
https://albiononline2d.com/en/item/id/T7_MAIN_NATURESTAFF_KEEPER,Crafting Requirements (3),6893
https://albiononline2d.com/en/item/id/T7_MAIN_ARCANESTAFF_UNDEAD@2,Crafting Requirements (3),21111
https://albiononline2d.com/en/item/id/T7_SHOES_CLOTH_HELL,Crafting Requirements (2),2298
https://albiononline2d.com/en/item/id/T7_OFF_TORCH@2,Crafting Requirements (2),7037
https://albiononline2d.com/en/item/id/T7_MAIN_HAMMER@4,Crafting Requirements (1),64653
https://albiononline2d.com/en/item/id/T7_CAPEITEM_FW_BRIDGEWATCH@4,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T8_2H_AXE@3,Crafting Requirements (2),86205
https://albiononline2d.com/en/item/id/T7_SHOES_LEATHER_SET2@4,Crafting Requirements (1),21551
https://albiononline2d.com/en/item/id/T7_OFF_HORN_KEEPER@2,Crafting Requirements (3),7037
https://albiononline2d.com/en/item/id/T7_HEAD_PLATE_SET1@4,Crafting Requirements (1),21551
https://albiononline2d.com/en/item/id/T7_OFF_TORCH@3,Crafting Requirements (2),12315
https://albiononline2d.com/en/item/id/T8_2H_DEMONICSTAFF@2,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T7_ARTEFACT_2H_HAMMER_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_ARTEFACT_MAIN_HOLYSTAFF_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_SHOES_CLOTH_HELL@1,Crafting Requirements (2),4021
https://albiononline2d.com/en/item/id/T7_MAIN_NATURESTAFF_KEEPER@1,Crafting Requirements (3),12064
https://albiononline2d.com/en/item/id/T7_MAIN_ARCANESTAFF_UNDEAD@3,Crafting Requirements (3),36945
https://albiononline2d.com/en/item/id/T7_HEAD_PLATE_SET2,Crafting Requirements (1),2298
https://albiononline2d.com/en/item/id/T7_OFF_TORCH@4,Crafting Requirements (2),21551
https://albiononline2d.com/en/item/id/T8_2H_AXE@4,Crafting Requirements (2),150858
https://albiononline2d.com/en/item/id/T8_2H_KNUCKLES_SET1@4,Crafting Requirements (2),150858
https://albiononline2d.com/en/item/id/T7_OFF_HORN_KEEPER@3,Crafting Requirements (3),12315
https://albiononline2d.com/en/item/id/T7_CAPEITEM_FW_FORTSTERLING,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T8_2H_DEMONICSTAFF@3,Crafting Requirements (2),86205
https://albiononline2d.com/en/item/id/T7_OFF_TOTEM_KEEPER,Crafting Requirements (3),2298
https://albiononline2d.com/en/item/id/T7_HEAD_PLATE_SET2@1,Crafting Requirements (1),4021
https://albiononline2d.com/en/item/id/T7_MAIN_HOLYSTAFF,Crafting Requirements (2),6893
https://albiononline2d.com/en/item/id/T7_SHOES_CLOTH_HELL@2,Crafting Requirements (2),7037
https://albiononline2d.com/en/item/id/T7_ARTEFACT_2H_HARPOON_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_MAIN_ARCANESTAFF_UNDEAD@4,Crafting Requirements (3),64653
https://albiononline2d.com/en/item/id/T7_OFF_HORN_KEEPER@4,Crafting Requirements (3),21551
https://albiononline2d.com/en/item/id/T7_OFF_TOTEM_KEEPER@1,Crafting Requirements (3),4021
https://albiononline2d.com/en/item/id/T7_ARTEFACT_MAIN_HOLYSTAFF_MORGANA,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T8_2H_DEMONICSTAFF@4,Crafting Requirements (2),150858
https://albiononline2d.com/en/item/id/T8_2H_BOW,Crafting Requirements (1),16085
https://albiononline2d.com/en/item/id/T7_SHOES_LEATHER_SET3,Crafting Requirements (1),2298
https://albiononline2d.com/en/item/id/T7_CAPEITEM_FW_FORTSTERLING@1,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T8_2H_KNUCKLES_SET2,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T7_HEAD_PLATE_SET2@2,Crafting Requirements (1),7037
https://albiononline2d.com/en/item/id/T8_2H_GLAIVE@1,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T7_MAIN_NATURESTAFF_KEEPER@2,Crafting Requirements (3),21111
https://albiononline2d.com/en/item/id/T7_OFF_TOTEM_KEEPER@2,Crafting Requirements (3),7037
https://albiononline2d.com/en/item/id/T7_SHOES_CLOTH_KEEPER,Crafting Requirements (2),2298
https://albiononline2d.com/en/item/id/T7_MAIN_HOLYSTAFF@1,Crafting Requirements (2),12064
https://albiononline2d.com/en/item/id/T7_OFF_JESTERCANE_HELL,Crafting Requirements (3),2298
https://albiononline2d.com/en/item/id/T8_2H_DIVINESTAFF,Crafting Requirements (2),16085
https://albiononline2d.com/en/item/id/T7_ARTEFACT_2H_HOLYSTAFF_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_HEAD_PLATE_SET2@3,Crafting Requirements (1),12315
https://albiononline2d.com/en/item/id/T7_OFF_TOTEM_KEEPER@3,Crafting Requirements (3),12315
https://albiononline2d.com/en/item/id/T7_SHOES_LEATHER_SET3@1,Crafting Requirements (1),4021
https://albiononline2d.com/en/item/id/T7_MAIN_AXE,Crafting Requirements (2),6893
https://albiononline2d.com/en/item/id/T7_CAPEITEM_FW_FORTSTERLING@2,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T8_2H_BOW@1,Crafting Requirements (1),28148
https://albiononline2d.com/en/item/id/T7_ARTEFACT_MAIN_MACE_HELL,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T8_2H_KNUCKLES_SET2@1,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T7_OFF_JESTERCANE_HELL@2,Crafting Requirements (3),7037
https://albiononline2d.com/en/item/id/T7_ARTEFACT_2H_HOLYSTAFF_UNDEAD,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_SHOES_CLOTH_KEEPER@1,Crafting Requirements (2),4021
https://albiononline2d.com/en/item/id/T7_OFF_TOTEM_KEEPER@4,Crafting Requirements (3),21551
https://albiononline2d.com/en/item/id/T7_MAIN_HOLYSTAFF@2,Crafting Requirements (2),21111
https://albiononline2d.com/en/item/id/T7_HEAD_PLATE_SET2@4,Crafting Requirements (1),21551
https://albiononline2d.com/en/item/id/T7_SHOES_CLOTH_KEEPER@2,Crafting Requirements (2),7037
https://albiononline2d.com/en/item/id/T7_OFF_JESTERCANE_HELL@3,Crafting Requirements (3),12315
https://albiononline2d.com/en/item/id/T7_SHOES_LEATHER_SET3@2,Crafting Requirements (1),7037
https://albiononline2d.com/en/item/id/T7_MAIN_NATURESTAFF_KEEPER@3,Crafting Requirements (3),36945
https://albiononline2d.com/en/item/id/T7_MAIN_HOLYSTAFF@3,Crafting Requirements (2),36945
https://albiononline2d.com/en/item/id/T7_HEAD_PLATE_SET3,Crafting Requirements (1),2298
https://albiononline2d.com/en/item/id/T8_2H_BOW@2,Crafting Requirements (1),49260
https://albiononline2d.com/en/item/id/T7_MAIN_AXE@1,Crafting Requirements (2),12064
https://albiononline2d.com/en/item/id/T7_CAPEITEM_FW_FORTSTERLING@3,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T8_2H_KNUCKLES_SET2@2,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T8_2H_DIVINESTAFF@1,Crafting Requirements (2),28148
https://albiononline2d.com/en/item/id/T7_OFF_TOWERSHIELD_UNDEAD@2,Crafting Requirements (3),7037
https://albiononline2d.com/en/item/id/T7_ARTEFACT_MAIN_NATURESTAFF_AVALON,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_HEAD_PLATE_SET3@1,Crafting Requirements (1),4021
https://albiononline2d.com/en/item/id/T7_OFF_LAMP_UNDEAD,Crafting Requirements (3),2298
https://albiononline2d.com/en/item/id/T8_2H_GLAIVE@2,Crafting Requirements (2),
https://albiononline2d.com/en/item/id/T7_SHOES_CLOTH_KEEPER@3,Crafting Requirements (2),12315
https://albiononline2d.com/en/item/id/T7_SHOES_LEATHER_SET3@3,Crafting Requirements (1),12315
https://albiononline2d.com/en/item/id/T7_OFF_TOWERSHIELD_UNDEAD@3,Crafting Requirements (3),12315
https://albiononline2d.com/en/item/id/T7_MAIN_HOLYSTAFF@4,Crafting Requirements (2),64653
https://albiononline2d.com/en/item/id/T7_CAPEITEM_FW_FORTSTERLING@4,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T8_2H_KNUCKLES_SET2@3,Crafting Requirements (2),86205
https://albiononline2d.com/en/item/id/T8_2H_DIVINESTAFF@2,Crafting Requirements (2),49260
https://albiononline2d.com/en/item/id/T8_2H_BOW@3,Crafting Requirements (1),86205
https://albiononline2d.com/en/item/id/T7_OFF_LAMP_UNDEAD@1,Crafting Requirements (3),4021
https://albiononline2d.com/en/item/id/T7_MAIN_AXE@2,Crafting Requirements (2),21111
https://albiononline2d.com/en/item/id/T7_SHOES_CLOTH_KEEPER@4,Crafting Requirements (2),21551
https://albiononline2d.com/en/item/id/T7_OFF_TOWERSHIELD_UNDEAD@4,Crafting Requirements (3),21551
https://albiononline2d.com/en/item/id/T7_ARTEFACT_MAIN_NATURESTAFF_KEEPER,Crafting Requirements (1),
https://albiononline2d.com/en/item/id/T7_SHOES_LEATHER_SET3@4,Crafting Requirements (1),21551
https://albiononline2d.com/en/item/id/T7_CAPEITEM_FW_LYMHURST,Crafting Requirements (3),0
https://albiononline2d.com/en/item/id/T8_2H_DIVINESTAFF@3,Crafting Requirements (2),86205
https://albiononline2d.com/en/item/id/T7_MAIN_HOLYSTAFF_MORGANA,Crafting Requirements (3),6893
