,Category_Name,Category_Images,Product,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount,Ingredient_4_Image,Ingredient_4_Name,Ingredient_4_Amount,Ingredient_5_Image,Ingredient_5_Name,Ingredient_5_Amount
4710,T8_HEAD_CLOTH_KEEPER,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_KEEPER,Elder's Druid Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_CLOTH_KEEPER,Elder's Druidic Preserved Beak,1,,,,,,,,,
4711,T8_HEAD_CLOTH_KEEPER@1,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_KEEPER@1,Elder's Druid Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_CLOTH_KEEPER,Elder's Druidic Preserved Beak,1,,,,,,,,,
4712,T8_HEAD_CLOTH_KEEPER@2,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_KEEPER@2,Elder's Druid Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_CLOTH_KEEPER,Elder's Druidic Preserved Beak,1,,,,,,,,,
4713,T8_HEAD_CLOTH_KEEPER@3,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_KEEPER@3,Elder's Druid Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_CLOTH_KEEPER,Elder's Druidic Preserved Beak,1,,,,,,,,,
4714,T8_HEAD_CLOTH_KEEPER@4,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_KEEPER@4,Elder's Druid Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL4,Pristine Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_CLOTH_KEEPER,Elder's Druidic Preserved Beak,1,,,,,,,,,
4715,T8_HEAD_CLOTH_SET1,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET1,Elder's Scholar Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,8,,,,,,,,,,,,
4716,T8_HEAD_CLOTH_SET1@1,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET1@1,Elder's Scholar Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,8,,,,,,,,,,,,
4717,T8_HEAD_CLOTH_SET1@2,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET1@2,Elder's Scholar Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,8,,,,,,,,,,,,
4718,T8_HEAD_CLOTH_SET1@3,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET1@3,Elder's Scholar Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,8,,,,,,,,,,,,
4719,T8_HEAD_CLOTH_SET1@4,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET1@4,Elder's Scholar Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL4,Pristine Baroque Cloth,8,,,,,,,,,,,,
4720,T8_HEAD_CLOTH_SET2,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET2,Elder's Cleric Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,8,,,,,,,,,,,,
4721,T8_HEAD_CLOTH_SET2@1,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET2@1,Elder's Cleric Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,8,,,,,,,,,,,,
4722,T8_HEAD_CLOTH_SET2@2,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET2@2,Elder's Cleric Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,8,,,,,,,,,,,,
4723,T8_HEAD_CLOTH_SET2@3,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET2@3,Elder's Cleric Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,8,,,,,,,,,,,,
4724,T8_HEAD_CLOTH_SET2@4,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET2@4,Elder's Cleric Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL4,Pristine Baroque Cloth,8,,,,,,,,,,,,
4725,T8_HEAD_CLOTH_SET3,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET3,Elder's Mage Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,8,,,,,,,,,,,,
4726,T8_HEAD_CLOTH_SET3@1,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET3@1,Elder's Mage Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,8,,,,,,,,,,,,
4727,T8_HEAD_CLOTH_SET3@2,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET3@2,Elder's Mage Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,8,,,,,,,,,,,,
4728,T8_HEAD_CLOTH_SET3@3,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET3@3,Elder's Mage Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,8,,,,,,,,,,,,
4729,T8_HEAD_CLOTH_SET3@4,https://render.albiononline.com/v1/item/T8_HEAD_CLOTH_SET3@4,Elder's Mage Cowl (T8),,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL4,Pristine Baroque Cloth,8,,,,,,,,,,,,
4730,T8_HEAD_LEATHER_MORGANA,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_MORGANA,Elder's Stalker Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_LEATHER_MORGANA,Elder's Imbued Visor,1,,,,,,,,,
4731,T8_HEAD_LEATHER_MORGANA@1,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_MORGANA@1,Elder's Stalker Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL1,Uncommon Fortified Leather,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_LEATHER_MORGANA,Elder's Imbued Visor,1,,,,,,,,,
4732,T8_HEAD_LEATHER_MORGANA@2,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_MORGANA@2,Elder's Stalker Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL2,Rare Fortified Leather,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_LEATHER_MORGANA,Elder's Imbued Visor,1,,,,,,,,,
4733,T8_HEAD_LEATHER_MORGANA@3,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_MORGANA@3,Elder's Stalker Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL3,Exceptional Fortified Leather,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_LEATHER_MORGANA,Elder's Imbued Visor,1,,,,,,,,,
4734,T8_HEAD_LEATHER_MORGANA@4,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_MORGANA@4,Elder's Stalker Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL4,Pristine Fortified Leather,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_LEATHER_MORGANA,Elder's Imbued Visor,1,,,,,,,,,
4735,T8_HEAD_LEATHER_SET1,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET1,Elder's Mercenary Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,8,,,,,,,,,,,,
4737,T8_HEAD_LEATHER_SET1@1,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET1@1,Elder's Mercenary Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL1,Uncommon Fortified Leather,8,,,,,,,,,,,,
4739,T8_HEAD_LEATHER_SET1@2,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET1@2,Elder's Mercenary Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL2,Rare Fortified Leather,8,,,,,,,,,,,,
4741,T8_HEAD_LEATHER_SET1@3,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET1@3,Elder's Mercenary Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL3,Exceptional Fortified Leather,8,,,,,,,,,,,,
4743,T8_HEAD_LEATHER_SET1@4,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET1@4,Elder's Mercenary Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL4,Pristine Fortified Leather,8,,,,,,,,,,,,
4745,T8_HEAD_LEATHER_SET2,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET2,Elder's Hunter Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,8,,,,,,,,,,,,
4746,T8_HEAD_LEATHER_SET2@1,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET2@1,Elder's Hunter Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,8,,,,,,,,,,,,
4748,T8_HEAD_LEATHER_SET2@2,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET2@2,,,,,8,,,,,,,,,,,,
4750,T8_HEAD_LEATHER_SET2@3,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET2@3,Elder's Hunter Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL2,Rare Fortified Leather,8,,,,,,,,,,,,
4752,T8_HEAD_LEATHER_SET2@4,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET2@4,Elder's Hunter Hood (T8),,,,,,,,,,,,,,,,
4756,T8_HEAD_LEATHER_SET3,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET3,Elder's Assassin Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,8,,,,,,,,,,,,
4757,T8_HEAD_LEATHER_SET3@1,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET3@1,Elder's Assassin Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL1,Uncommon Fortified Leather,8,,,,,,,,,,,,
4758,T8_HEAD_LEATHER_SET3@2,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET3@2,Elder's Assassin Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL2,Rare Fortified Leather,8,,,,,,,,,,,,
4759,T8_HEAD_LEATHER_SET3@3,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET3@3,Elder's Assassin Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL3,Exceptional Fortified Leather,8,,,,,,,,,,,,
4760,T8_HEAD_LEATHER_SET3@4,https://render.albiononline.com/v1/item/T8_HEAD_LEATHER_SET3@4,Elder's Assassin Hood (T8),,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL4,Pristine Fortified Leather,8,,,,,,,,,,,,
4761,T8_HEAD_PLATE_SET1,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET1,Elder's Soldier Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR,Adamantium Steel Bar,8,,,,,,,,,,,,
4762,T8_HEAD_PLATE_SET1@1,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET1@1,Elder's Soldier Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL1,Uncommon Adamantium Steel Bar,8,,,,,,,,,,,,
4763,T8_HEAD_PLATE_SET1@2,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET1@2,Elder's Soldier Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL2,Rare Adamantium Steel Bar,8,,,,,,,,,,,,
4764,T8_HEAD_PLATE_SET1@3,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET1@3,Elder's Soldier Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL3,Exceptional Adamantium Steel Bar,8,,,,,,,,,,,,
4765,T8_HEAD_PLATE_SET1@4,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET1@4,Elder's Soldier Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL4,Pristine Adamantium Steel Bar,8,,,,,,,,,,,,
4766,T8_HEAD_PLATE_SET2,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET2,Elder's Knight Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR,Adamantium Steel Bar,8,,,,,,,,,,,,
4767,T8_HEAD_PLATE_SET2@1,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET2@1,Elder's Knight Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL1,Uncommon Adamantium Steel Bar,8,,,,,,,,,,,,
4768,T8_HEAD_PLATE_SET2@2,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET2@2,Elder's Knight Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL2,Rare Adamantium Steel Bar,8,,,,,,,,,,,,
4769,T8_HEAD_PLATE_SET2@3,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET2@3,Elder's Knight Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL3,Exceptional Adamantium Steel Bar,8,,,,,,,,,,,,
4770,T8_HEAD_PLATE_SET2@4,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET2@4,Elder's Knight Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL4,Pristine Adamantium Steel Bar,8,,,,,,,,,,,,
4771,T8_HEAD_PLATE_SET3,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET3,Elder's Guardian Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR,Adamantium Steel Bar,8,,,,,,,,,,,,
4772,T8_HEAD_PLATE_SET3@1,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET3@1,Elder's Guardian Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL1,Uncommon Adamantium Steel Bar,8,,,,,,,,,,,,
4773,T8_HEAD_PLATE_SET3@2,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET3@2,Elder's Guardian Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL2,Rare Adamantium Steel Bar,8,,,,,,,,,,,,
4774,T8_HEAD_PLATE_SET3@3,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET3@3,Elder's Guardian Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL3,Exceptional Adamantium Steel Bar,8,,,,,,,,,,,,
4775,T8_HEAD_PLATE_SET3@4,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_SET3@4,Elder's Guardian Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL4,Pristine Adamantium Steel Bar,8,,,,,,,,,,,,
4776,T8_HEAD_PLATE_UNDEAD,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_UNDEAD,Elder's Graveguard Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR,Adamantium Steel Bar,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_PLATE_UNDEAD,Elder's Ancient Padding,1,,,,,,,,,
4777,T8_HEAD_PLATE_UNDEAD@1,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_UNDEAD@1,Elder's Graveguard Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL1,Uncommon Adamantium Steel Bar,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_PLATE_UNDEAD,Elder's Ancient Padding,1,,,,,,,,,
4778,T8_HEAD_PLATE_UNDEAD@2,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_UNDEAD@2,Elder's Graveguard Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL2,Rare Adamantium Steel Bar,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_PLATE_UNDEAD,Elder's Ancient Padding,1,,,,,,,,,
4779,T8_HEAD_PLATE_UNDEAD@3,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_UNDEAD@3,Elder's Graveguard Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL3,Exceptional Adamantium Steel Bar,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_PLATE_UNDEAD,Elder's Ancient Padding,1,,,,,,,,,
4780,T8_HEAD_PLATE_UNDEAD@4,https://render.albiononline.com/v1/item/T8_HEAD_PLATE_UNDEAD@4,Elder's Graveguard Helmet (T8),,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL4,Pristine Adamantium Steel Bar,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_PLATE_UNDEAD,Elder's Ancient Padding,1,,,,,,,,,
4781,T8_HELLGATE_10V10_LETHAL_1_MAP,https://render.albiononline.com/v1/item/T8_HELLGATE_10V10_LETHAL_1_MAP,Grandmaster's Hellgate Ritual (5v5 - Lethal) (T7),,https://render.albiononline.com/v1/item/T7_SOUL,Grandmaster's Soul,5,,,,,,,,,,,,
4782,T8_HIDE,https://render.albiononline.com/v1/item/T8_HIDE,Resilient Hide (T8),,https://render.albiononline.com/v1/item/T7_HIDE,Thick Hide,1,,,,,,,,,,,,
4783,T8_HIDE_LEVEL1,https://render.albiononline.com/v1/item/T8_HIDE_LEVEL1,Uncommon Resilient Hide (T8),,https://render.albiononline.com/v1/item/T7_HIDE_LEVEL1,Uncommon Thick Hide,1,,,,,,,,,,,,
4784,T8_HIDE_LEVEL2,https://render.albiononline.com/v1/item/T8_HIDE_LEVEL2,Rare Resilient Hide (T8),,https://render.albiononline.com/v1/item/T7_HIDE_LEVEL2,Rare Thick Hide,1,,,,,,,,,,,,
4785,T8_HIDE_LEVEL3,https://render.albiononline.com/v1/item/T8_HIDE_LEVEL3,Exceptional Resilient Hide (T8),,https://render.albiononline.com/v1/item/T7_HIDE_LEVEL3,Exceptional Thick Hide,1,,,,,,,,,,,,
4786,T8_HIDE_LEVEL4,https://render.albiononline.com/v1/item/T8_HIDE_LEVEL4,Pristine Resilient Hide (T8),,https://render.albiononline.com/v1/item/T7_HIDE_LEVEL4,Pristine Thick Hide,1,,,,,,,,,,,,
4787,T8_LEATHER,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather (T8),1,https://render.albiononline.com/v1/item/T8_HIDE,Resilient Hide,5,https://render.albiononline.com/v1/item/T7_LEATHER,Reinforced Leather,1,,,,,,,,,
4788,T8_LEATHER_LEVEL1,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL1,Uncommon Fortified Leather (T8),,,,,,,,,,,,,,,,
4789,T8_LEATHER_LEVEL2,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL2,Rare Fortified Leather (T8),,,,,,,,,,,,,,,,
4790,T8_LEATHER_LEVEL3,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL3,Exceptional Fortified Leather (T8),,,,,,,,,,,,,,,,
4791,T8_LEATHER_LEVEL4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL4,Pristine Fortified Leather (T8),,,,,,,,,,,,,,,,
4792,T8_MAIN_1HCROSSBOW,https://render.albiononline.com/v1/item/T8_MAIN_1HCROSSBOW,Elder's Light Crossbow (T8),,https://render.albiononline.com/v1/item/T8_PLANKS,Whitewood Planks,16,https://render.albiononline.com/v1/item/T8_METALBAR,Adamantium Steel Bar,8,,,,,,,,,
4793,T8_MAIN_1HCROSSBOW@1,https://render.albiononline.com/v1/item/T8_MAIN_1HCROSSBOW@1,Elder's Light Crossbow (T8),,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL1,Uncommon Whitewood Planks,16,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL1,Uncommon Adamantium Steel Bar,8,,,,,,,,,
4794,T8_MAIN_1HCROSSBOW@2,https://render.albiononline.com/v1/item/T8_MAIN_1HCROSSBOW@2,Elder's Light Crossbow (T8),,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL2,Rare Whitewood Planks,16,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL2,Rare Adamantium Steel Bar,8,,,,,,,,,
4795,T8_MAIN_1HCROSSBOW@3,https://render.albiononline.com/v1/item/T8_MAIN_1HCROSSBOW@3,Elder's Light Crossbow (T8),,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL3,Exceptional Whitewood Planks,16,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL3,Exceptional Adamantium Steel Bar,8,,,,,,,,,
4796,T8_MAIN_1HCROSSBOW@4,https://render.albiononline.com/v1/item/T8_MAIN_1HCROSSBOW@4,Elder's Light Crossbow (T8),,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL4,Pristine Whitewood Planks,16,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL4,Pristine Adamantium Steel Bar,8,,,,,,,,,
4797,T8_MAIN_ARCANESTAFF,https://render.albiononline.com/v1/item/T8_MAIN_ARCANESTAFF,Elder's Arcane Staff (T8),,https://render.albiononline.com/v1/item/T8_PLANKS,Whitewood Planks,16,https://render.albiononline.com/v1/item/T8_METALBAR,Adamantium Steel Bar,8,,,,,,,,,
4798,T8_MAIN_ARCANESTAFF@1,https://render.albiononline.com/v1/item/T8_MAIN_ARCANESTAFF@1,Elder's Arcane Staff (T8),,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL1,Uncommon Whitewood Planks,16,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL1,Uncommon Adamantium Steel Bar,8,,,,,,,,,
4799,T8_MAIN_ARCANESTAFF@2,https://render.albiononline.com/v1/item/T8_MAIN_ARCANESTAFF@2,Elder's Arcane Staff (T8),,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL1,Pristine Pine Planks,16,https://render.albiononline.com/v1/item/T4_METALBAR_LEVEL4,Pristine Steel Bar,8,,,,,,,,,
4800,T8_MAIN_ARCANESTAFF@3,https://render.albiononline.com/v1/item/T8_MAIN_ARCANESTAFF@3,Elder's Arcane Staff (T8),,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL1,Uncommon Whitewood Planks,16,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL1,Uncommon Adamantium Steel Bar,8,,,,,,,,,
4801,T8_MAIN_ARCANESTAFF@4,https://render.albiononline.com/v1/item/T8_MAIN_ARCANESTAFF@4,Elder's Arcane Staff (T8),,,,16,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL3,Exceptional Adamantium Steel Bar,8,,,,,,,,,
4802,T8_MAIN_ARCANESTAFF_UNDEAD,https://render.albiononline.com/v1/item/T8_MAIN_ARCANESTAFF_UNDEAD,Elder's Witchwork Staff (T8),,https://render.albiononline.com/v1/item/T8_PLANKS,Whitewood Planks,16,https://render.albiononline.com/v1/item/T8_METALBAR,Adamantium Steel Bar,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_ARCANESTAFF_UNDEAD,Elder's Lost Arcane Crystal,1,,,,,,
4803,T8_MAIN_ARCANESTAFF_UNDEAD@1,https://render.albiononline.com/v1/item/T8_MAIN_ARCANESTAFF_UNDEAD@1,Elder's Witchwork Staff (T8),,https://render.albiononline.com/v1/item/T8_PLANKS,Whitewood Planks,16,https://render.albiononline.com/v1/item/T8_METALBAR,Adamantium Steel Bar,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_ARCANESTAFF_UNDEAD,Elder's Lost Arcane Crystal,1,,,,,,
4804,T8_MAIN_ARCANESTAFF_UNDEAD@2,https://render.albiononline.com/v1/item/T8_MAIN_ARCANESTAFF_UNDEAD@2,Elder's Witchwork Staff (T8),,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL2,Rare Whitewood Planks,16,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL2,Rare Adamantium Steel Bar,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_ARCANESTAFF_UNDEAD,Elder's Lost Arcane Crystal,1,,,,,,
4805,T8_MAIN_ARCANESTAFF_UNDEAD@3,https://render.albiononline.com/v1/item/T8_MAIN_ARCANESTAFF_UNDEAD@3,Elder's Witchwork Staff (T8),,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL3,Exceptional Whitewood Planks,16,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL3,Exceptional Adamantium Steel Bar,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_ARCANESTAFF_UNDEAD,Elder's Lost Arcane Crystal,1,,,,,,
4806,T8_MAIN_ARCANESTAFF_UNDEAD@4,https://render.albiononline.com/v1/item/T8_MAIN_ARCANESTAFF_UNDEAD@4,Elder's Witchwork Staff (T8),,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL4,Pristine Whitewood Planks,16,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL4,Pristine Adamantium Steel Bar,8,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_ARCANESTAFF_UNDEAD,Elder's Lost Arcane Crystal,1,,,,,,
4807,T8_MAIN_AXE,https://render.albiononline.com/v1/item/T8_MAIN_AXE,Elder's Battleaxe (T8),,https://render.albiononline.com/v1/item/T8_PLANKS,Whitewood Planks,8,https://render.albiononline.com/v1/item/T8_METALBAR,Adamantium Steel Bar,16,,,,,,,,,
4808,T8_MAIN_AXE@1,https://render.albiononline.com/v1/item/T8_MAIN_AXE@1,Elder's Battleaxe (T8),,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL1,Uncommon Whitewood Planks,8,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL1,Uncommon Adamantium Steel Bar,16,,,,,,,,,
4809,T8_MAIN_AXE@2,https://render.albiononline.com/v1/item/T8_MAIN_AXE@2,Elder's Battleaxe (T8),,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL2,Rare Whitewood Planks,8,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL2,Rare Adamantium Steel Bar,16,,,,,,,,,
4810,T8_MAIN_AXE@3,https://render.albiononline.com/v1/item/T8_MAIN_AXE@3,Elder's Battleaxe (T8),,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL3,Exceptional Whitewood Planks,8,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL3,Exceptional Adamantium Steel Bar,16,,,,,,,,,
4811,T8_MAIN_AXE@4,https://render.albiononline.com/v1/item/T8_MAIN_AXE@4,Elder's Battleaxe (T8),,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL4,Pristine Whitewood Planks,8,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL4,Pristine Adamantium Steel Bar,16,,,,,,,,,
4812,T8_MAIN_CURSEDSTAFF,https://render.albiononline.com/v1/item/T8_MAIN_CURSEDSTAFF,Elder's Cursed Staff (T8),,,,,,,,,,,,,,,,
