Category_Name,Category_Images,Product,Silver_Cost,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount,Ingredient_4_Image,Ingredient_4_Name,Ingredient_4_Amount,Ingredient_5_Image,Ingredient_5_Name,Ingredient_5_Amount
T8_MOUNT_MOABIRD_FW_BRIDGEWATCH_ELITE,https://render.albiononline.com/v1/item/T8_MOUNT_MOABIRD_FW_BRIDGEWATCH_ELITE,Elite Terrorbird (T8),,10053,https://render.albiononline.com/v1/item/T8_FARM_MOABIRD_FW_BRIDGEWATCH_GROWN,Tame Elite Terrorbird,1,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,20,https://render.albiononline.com/v1/item/T1_FACTION_STEPPE_TOKEN_1,Beastheart,20,,,,,,
T8_MOUNT_OX,https://render.albiononline.com/v1/item/T8_MOUNT_OX,Elder's Transport Ox (T8),,15080,https://render.albiononline.com/v1/item/T8_FARM_OX_GROWN,Elder's Ox,1,https://render.albiononline.com/v1/item/T8_PLANKS,Whitewood Planks,30,,,,,,,,,
T8_MOUNT_RABBIT_EASTER,https://render.albiononline.com/v1/item/T8_MOUNT_RABBIT_EASTER,Spring Cottontail (T8),,10053,https://render.albiononline.com/v1/item/T8_FARM_RABBIT_EASTER_GROWN,Tame Spring Cottontail,1,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,20,,,,,,,,,
T8_MOUNT_RAM_FW_MARTLOCK_ELITE,https://render.albiononline.com/v1/item/T8_MOUNT_RAM_FW_MARTLOCK_ELITE,Elite Bighorn Ram (T8),,10053,https://render.albiononline.com/v1/item/T8_FARM_RAM_FW_MARTLOCK_GROWN,Tame Elite Bighorn Ram,1,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,20,https://render.albiononline.com/v1/item/T1_FACTION_HIGHLAND_TOKEN_1,Rockheart,20,,,,,,
T8_MOUNT_SWAMPDRAGON_FW_THETFORD_ELITE,https://render.albiononline.com/v1/item/T8_MOUNT_SWAMPDRAGON_FW_THETFORD_ELITE,Elite Swamp Salamander (T8),,10053,https://render.albiononline.com/v1/item/T8_FARM_SWAMPDRAGON_FW_THETFORD_GROWN,Tame Elite Swamp Salamander,1,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,20,https://render.albiononline.com/v1/item/T1_FACTION_SWAMP_TOKEN_1,Vineheart,20,,,,,,
T8_MOUNTUPGRADE_COUGAR_KEEPER,https://render.albiononline.com/v1/item/T8_MOUNTUPGRADE_COUGAR_KEEPER,Sacred Bone Marrow (T8),,NA,,,,,,,,,,,,,,,
T8_MOUNTUPGRADE_HORSE_CURSE,https://render.albiononline.com/v1/item/T8_MOUNTUPGRADE_HORSE_CURSE,Spectral Mask (T8),,NA,,,,,,,,,,,,,,,
T8_MOUNTUPGRADE_HORSE_MORGANA,https://render.albiononline.com/v1/item/T8_MOUNTUPGRADE_HORSE_MORGANA,Infernal Horseshoes (T8),,NA,,,,,,,,,,,,,,,
T8_OFF_BOOK,https://render.albiononline.com/v1/item/T8_OFF_BOOK,Rosalia's Diary (T8),,4021,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,4,,,,,,,,,
T8_OFF_BOOK@1,https://render.albiononline.com/v1/item/T8_OFF_BOOK@1,Rosalia's Diary (T8),,7037,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL1,Uncommon Fortified Leather,4,,,,,,,,,
T8_OFF_BOOK@2,https://render.albiononline.com/v1/item/T8_OFF_BOOK@2,Rosalia's Diary (T8),,12315,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL2,Rare Fortified Leather,4,,,,,,,,,
T8_OFF_BOOK@3,https://render.albiononline.com/v1/item/T8_OFF_BOOK@3,Rosalia's Diary (T8),,21551,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL3,Exceptional Fortified Leather,4,,,,,,,,,
T8_OFF_BOOK@4,https://render.albiononline.com/v1/item/T8_OFF_BOOK@4,Rosalia's Diary (T8),,37715,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL4,Pristine Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL4,Pristine Fortified Leather,4,,,,,,,,,
T8_OFF_CENSER_AVALON,https://render.albiononline.com/v1/item/T8_OFF_CENSER_AVALON,Elder's Celestial Censer (T8),,4021,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_CENSER_AVALON,Elder's Severed Celestial Keepsake,1,,,,,,
T8_OFF_CENSER_AVALON@1,https://render.albiononline.com/v1/item/T8_OFF_CENSER_AVALON@1,Elder's Celestial Censer (T8),,7037,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL1,Uncommon Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_CENSER_AVALON,Elder's Severed Celestial Keepsake,1,,,,,,
T8_OFF_CENSER_AVALON@2,https://render.albiononline.com/v1/item/T8_OFF_CENSER_AVALON@2,Elder's Celestial Censer (T8),,12315,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL2,Rare Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_CENSER_AVALON,Elder's Severed Celestial Keepsake,1,,,,,,
T8_OFF_CENSER_AVALON@3,https://render.albiononline.com/v1/item/T8_OFF_CENSER_AVALON@3,Elder's Celestial Censer (T8),,21551,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL3,Exceptional Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_CENSER_AVALON,Elder's Severed Celestial Keepsake,1,,,,,,
T8_OFF_CENSER_AVALON@4,https://render.albiononline.com/v1/item/T8_OFF_CENSER_AVALON@4,Elder's Celestial Censer (T8),,37715,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL4,Pristine Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL4,Pristine Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_CENSER_AVALON,Elder's Severed Celestial Keepsake,1,,,,,,
T8_OFF_DEMONSKULL_HELL,https://render.albiononline.com/v1/item/T8_OFF_DEMONSKULL_HELL,Elder's Muisak (T8),,4021,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_DEMONSKULL_HELL,Elder's Demonic Jawbone,1,,,,,,
T8_OFF_DEMONSKULL_HELL@1,https://render.albiononline.com/v1/item/T8_OFF_DEMONSKULL_HELL@1,Elder's Muisak (T8),,7037,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL1,Uncommon Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_DEMONSKULL_HELL,Elder's Demonic Jawbone,1,,,,,,
T8_OFF_DEMONSKULL_HELL@2,https://render.albiononline.com/v1/item/T8_OFF_DEMONSKULL_HELL@2,Elder's Muisak (T8),,12315,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL2,Rare Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_DEMONSKULL_HELL,Elder's Demonic Jawbone,1,,,,,,
T8_OFF_DEMONSKULL_HELL@3,https://render.albiononline.com/v1/item/T8_OFF_DEMONSKULL_HELL@3,Elder's Muisak (T8),,21551,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL3,Exceptional Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_DEMONSKULL_HELL,Elder's Demonic Jawbone,1,,,,,,
T8_OFF_DEMONSKULL_HELL@4,https://render.albiononline.com/v1/item/T8_OFF_DEMONSKULL_HELL@4,Elder's Muisak (T8),,37715,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,4,https://render.albiononline.com/v1/item/T5_LEATHER_LEVEL4,Pristine Cured Leather,4,https://render.albiononline.com/v1/item/T5_ARTEFACT_OFF_DEMONSKULL_HELL,,,,,,,,
T8_OFF_HORN_KEEPER,https://render.albiononline.com/v1/item/T8_OFF_HORN_KEEPER,Elder's Mistcaller (T8),,4021,https://render.albiononline.com/v1/item/T8_PLANKS,Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_HORN_KEEPER,Elder's Runed Horn,1,,,,,,
T8_OFF_HORN_KEEPER@1,https://render.albiononline.com/v1/item/T8_OFF_HORN_KEEPER@1,Elder's Mistcaller (T8),,7037,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL1,Uncommon Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_HORN_KEEPER,Elder's Runed Horn,1,,,,,,
T8_OFF_HORN_KEEPER@2,https://render.albiononline.com/v1/item/T8_OFF_HORN_KEEPER@2,Elder's Mistcaller (T8),,12315,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL2,Rare Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_HORN_KEEPER,Elder's Runed Horn,1,,,,,,
T8_OFF_HORN_KEEPER@3,https://render.albiononline.com/v1/item/T8_OFF_HORN_KEEPER@3,Elder's Mistcaller (T8),,21551,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL3,Exceptional Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_HORN_KEEPER,Elder's Runed Horn,1,,,,,,
T8_OFF_HORN_KEEPER@4,https://render.albiononline.com/v1/item/T8_OFF_HORN_KEEPER@4,Elder's Mistcaller (T8),,37715,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL4,Pristine Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL4,Pristine Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_HORN_KEEPER,Elder's Runed Horn,1,,,,,,
T8_OFF_LAMP_UNDEAD,https://render.albiononline.com/v1/item/T8_OFF_LAMP_UNDEAD,Elder's Cryptcandle (T8),,4021,https://render.albiononline.com/v1/item/T8_PLANKS,Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_LAMP_UNDEAD,Elder's Ghastly Candle,1,,,,,,
T8_OFF_LAMP_UNDEAD@1,https://render.albiononline.com/v1/item/T8_OFF_LAMP_UNDEAD@1,Elder's Cryptcandle (T8),,7037,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL1,Uncommon Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_LAMP_UNDEAD,Elder's Ghastly Candle,1,,,,,,
T8_OFF_LAMP_UNDEAD@2,https://render.albiononline.com/v1/item/T8_OFF_LAMP_UNDEAD@2,Elder's Cryptcandle (T8),,12315,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL2,Rare Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_LAMP_UNDEAD,Elder's Ghastly Candle,1,,,,,,
T8_OFF_LAMP_UNDEAD@3,https://render.albiononline.com/v1/item/T8_OFF_LAMP_UNDEAD@3,Elder's Cryptcandle (T8),,21551,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL3,Exceptional Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_LAMP_UNDEAD,Elder's Ghastly Candle,1,,,,,,
T8_OFF_LAMP_UNDEAD@4,https://render.albiononline.com/v1/item/T8_OFF_LAMP_UNDEAD@4,Elder's Cryptcandle (T8),,37715,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL4,Pristine Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL4,Pristine Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_LAMP_UNDEAD,Elder's Ghastly Candle,1,,,,,,
T8_OFF_ORB_MORGANA,https://render.albiononline.com/v1/item/T8_OFF_ORB_MORGANA,Grandmaster's Eye of Secrets (T7),,4021,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL4,Pristine Opulent Cloth,4,https://render.albiononline.com/v1/item/T7_LEATHER_LEVEL4,Pristine Reinforced Leather,4,https://render.albiononline.com/v1/item/T7_ARTEFACT_OFF_ORB_MORGANA,Grandmaster's Alluring Crystal,1,,,,,,
T8_OFF_ORB_MORGANA@1,https://render.albiononline.com/v1/item/T8_OFF_ORB_MORGANA@1,Elder's Eye of Secrets (T8),,7037,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL1,Uncommon Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_ORB_MORGANA,Elder's Alluring Crystal,1,,,,,,
T8_OFF_ORB_MORGANA@2,https://render.albiononline.com/v1/item/T8_OFF_ORB_MORGANA@2,Elder's Eye of Secrets (T8),,12315,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL2,Rare Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_ORB_MORGANA,Elder's Alluring Crystal,1,,,,,,
T8_OFF_ORB_MORGANA@3,https://render.albiononline.com/v1/item/T8_OFF_ORB_MORGANA@3,Elder's Eye of Secrets (T8),,21551,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL3,Exceptional Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_ORB_MORGANA,Elder's Alluring Crystal,1,,,,,,
T8_OFF_ORB_MORGANA@4,https://render.albiononline.com/v1/item/T8_OFF_ORB_MORGANA@4,Elder's Eye of Secrets (T8),,37715,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL4,Pristine Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL4,Pristine Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_ORB_MORGANA,Elder's Alluring Crystal,1,,,,,,
T8_OFF_SHIELD,https://render.albiononline.com/v1/item/T8_OFF_SHIELD,Elder's Shield (T8),,4021,https://render.albiononline.com/v1/item/T8_PLANKS,Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR,Adamantium Steel Bar,4,,,,,,,,,
T8_OFF_SHIELD@1,https://render.albiononline.com/v1/item/T8_OFF_SHIELD@1,Elder's Shield (T8),,7037,https://render.albiononline.com/v1/item/T8_PLANKS,Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR,Adamantium Steel Bar,4,,,,,,,,,
T8_OFF_SHIELD@2,https://render.albiononline.com/v1/item/T8_OFF_SHIELD@2,Elder's Shield (T8),,12315,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL2,Rare Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL2,Rare Adamantium Steel Bar,4,,,,,,,,,
T8_OFF_SHIELD@3,https://render.albiononline.com/v1/item/T8_OFF_SHIELD@3,Elder's Shield (T8),,21551,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL2,Rare Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL2,Rare Adamantium Steel Bar,4,,,,,,,,,
T8_OFF_SHIELD@4,https://render.albiononline.com/v1/item/T8_OFF_SHIELD@4,Elder's Shield (T8),,37715,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL3,Exceptional Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL3,Exceptional Adamantium Steel Bar,4,,,,,,,,,
T8_OFF_SHIELD_HELL,https://render.albiononline.com/v1/item/T8_OFF_SHIELD_HELL,Elder's Caitiff Shield (T8),,4021,https://render.albiononline.com/v1/item/T8_PLANKS,Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR,Adamantium Steel Bar,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_SHIELD_HELL,Elder's Infernal Shield Core,1,,,,,,
T8_OFF_SHIELD_HELL@1,https://render.albiononline.com/v1/item/T8_OFF_SHIELD_HELL@1,Elder's Caitiff Shield (T8),,7037,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL1,Uncommon Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL1,Uncommon Adamantium Steel Bar,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_SHIELD_HELL,Elder's Infernal Shield Core,1,,,,,,
T8_OFF_SHIELD_HELL@2,https://render.albiononline.com/v1/item/T8_OFF_SHIELD_HELL@2,Elder's Caitiff Shield (T8),,12315,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL2,Rare Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL2,Rare Adamantium Steel Bar,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_SHIELD_HELL,Elder's Infernal Shield Core,1,,,,,,
T8_OFF_SHIELD_HELL@3,https://render.albiononline.com/v1/item/T8_OFF_SHIELD_HELL@3,Elder's Caitiff Shield (T8),,21551,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL3,Exceptional Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL3,Exceptional Adamantium Steel Bar,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_SHIELD_HELL,Elder's Infernal Shield Core,1,,,,,,
T8_OFF_SHIELD_HELL@4,https://render.albiononline.com/v1/item/T8_OFF_SHIELD_HELL@4,Elder's Caitiff Shield (T8),,37715,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL3,Exceptional Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL3,Exceptional Adamantium Steel Bar,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_SHIELD_HELL,Elder's Infernal Shield Core,1,,,,,,
T8_OFF_SPIKEDSHIELD_MORGANA,https://render.albiononline.com/v1/item/T8_OFF_SPIKEDSHIELD_MORGANA,Elder's Facebreaker (T8),,4021,https://render.albiononline.com/v1/item/T8_PLANKS,Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR,Adamantium Steel Bar,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA,Elder's Bloodforged Spikes,1,,,,,,
T8_OFF_SPIKEDSHIELD_MORGANA@1,https://render.albiononline.com/v1/item/T8_OFF_SPIKEDSHIELD_MORGANA@1,Elder's Facebreaker (T8),,7037,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL1,Uncommon Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL1,Uncommon Adamantium Steel Bar,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA,Elder's Bloodforged Spikes,1,,,,,,
T8_OFF_SPIKEDSHIELD_MORGANA@2,https://render.albiononline.com/v1/item/T8_OFF_SPIKEDSHIELD_MORGANA@2,Elder's Facebreaker (T8),,12315,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL2,Rare Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL2,Rare Adamantium Steel Bar,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA,Elder's Bloodforged Spikes,1,,,,,,
T8_OFF_SPIKEDSHIELD_MORGANA@3,https://render.albiononline.com/v1/item/T8_OFF_SPIKEDSHIELD_MORGANA@3,Elder's Facebreaker (T8),,21551,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL3,Exceptional Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL3,Exceptional Adamantium Steel Bar,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA,Elder's Bloodforged Spikes,1,,,,,,
T8_OFF_SPIKEDSHIELD_MORGANA@4,https://render.albiononline.com/v1/item/T8_OFF_SPIKEDSHIELD_MORGANA@4,Elder's Facebreaker (T8),,37715,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL4,Pristine Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_METALBAR_LEVEL4,Pristine Adamantium Steel Bar,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA,Elder's Bloodforged Spikes,1,,,,,,
T8_OFF_TALISMAN_AVALON,https://render.albiononline.com/v1/item/T8_OFF_TALISMAN_AVALON,Elder's Sacred Scepter (T8),,4021,https://render.albiononline.com/v1/item/T8_PLANKS,Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_TALISMAN_AVALON,Elder's Shattered Avalonian Memento,1,,,,,,
T8_OFF_TALISMAN_AVALON@1,https://render.albiononline.com/v1/item/T8_OFF_TALISMAN_AVALON@1,Elder's Sacred Scepter (T8),,7037,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL1,Uncommon Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_TALISMAN_AVALON,Elder's Shattered Avalonian Memento,1,,,,,,
T8_OFF_TALISMAN_AVALON@2,https://render.albiononline.com/v1/item/T8_OFF_TALISMAN_AVALON@2,Elder's Sacred Scepter (T8),,12315,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL2,Rare Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_TALISMAN_AVALON,Elder's Shattered Avalonian Memento,1,,,,,,
T8_OFF_TALISMAN_AVALON@3,https://render.albiononline.com/v1/item/T8_OFF_TALISMAN_AVALON@3,Elder's Sacred Scepter (T8),,21551,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL3,Exceptional Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_TALISMAN_AVALON,Elder's Shattered Avalonian Memento,1,,,,,,
T8_OFF_TALISMAN_AVALON@4,https://render.albiononline.com/v1/item/T8_OFF_TALISMAN_AVALON@4,Elder's Sacred Scepter (T8),,37715,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL4,Pristine Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL4,Pristine Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_TALISMAN_AVALON,Elder's Shattered Avalonian Memento,1,,,,,,
T8_OFF_TORCH,https://render.albiononline.com/v1/item/T8_OFF_TORCH,Elder's Torch (T8),,37715,https://render.albiononline.com/v1/item/T8_PLANKS,Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,4,,,,,,,,,
T8_OFF_TORCH@1,https://render.albiononline.com/v1/item/T8_OFF_TORCH@1,Elder's Torch (T8),,7037,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL1,Uncommon Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,4,,,,,,,,,
T8_OFF_TORCH@2,https://render.albiononline.com/v1/item/T8_OFF_TORCH@2,Elder's Torch (T8),,12315,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL2,Rare Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,4,,,,,,,,,
T8_OFF_TORCH@3,https://render.albiononline.com/v1/item/T8_OFF_TORCH@3,Elder's Torch (T8),,21551,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL2,Rare Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,4,,,,,,,,,
T8_OFF_TORCH@4,https://render.albiononline.com/v1/item/T8_OFF_TORCH@4,Elder's Torch (T8),,37715,https://render.albiononline.com/v1/item/T8_PLANKS_LEVEL4,Pristine Whitewood Planks,4,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL4,Pristine Baroque Cloth,4,,,,0,0,0,,,
T8_OFF_TOTEM_KEEPER,https://render.albiononline.com/v1/item/T8_OFF_TOTEM_KEEPER,Elder's Taproot (T8),,4021,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_TOTEM_KEEPER,Elder's Inscribed Stone,1,,,,,,
T8_OFF_TOTEM_KEEPER@1,https://render.albiononline.com/v1/item/T8_OFF_TOTEM_KEEPER@1,Elder's Taproot (T8),,7037,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL1,Uncommon Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_TOTEM_KEEPER,Elder's Inscribed Stone,1,,,,,,
T8_OFF_TOTEM_KEEPER@2,https://render.albiononline.com/v1/item/T8_OFF_TOTEM_KEEPER@2,Elder's Taproot (T8),,12315,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL2,Rare Fortified Leather,4,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_TOTEM_KEEPER,Elder's Inscribed Stone,1,,,,,,
