,Category_Name,Category_Images,Product,Silver_Cost,Crafting_Focus,Ingredient_1_Image,Ingredient_1_Name,Ingredient_1_Amount,Ingredient_2_Image,Ingredient_2_Name,Ingredient_2_Amount,Ingredient_3_Image,Ingredient_3_Name,Ingredient_3_Amount,Ingredient_4_Image,Ingredient_4_Name,Ingredient_4_Amount,Ingredient_5_Image,Ingredient_5_Name,Ingredient_5_Amount
4543,T8_ARTEFACT_2H_TWINSCYTHE_HELL,https://render.albiononline.com/v1/item/T8_ARTEFACT_2H_TWINSCYTHE_HELL,Elder's Hellish Sicklehead Pair ,,,https://render.albiononline.com/v1/item/T8_SOUL,Elder's Soul,50,,,,,,,,,,,,
4544,T8_ARTEFACT_ARMOR_LEATHER_HELL,https://render.albiononline.com/v1/item/T8_ARTEFACT_ARMOR_LEATHER_HELL,Elder's Demonhide Leather ,,,https://render.albiononline.com/v1/item/T8_SOUL,Elder's Soul,50,,,,,,,,,,,,
4545,T8_ARTEFACT_ARMOR_LEATHER_MORGANA,https://render.albiononline.com/v1/item/T8_ARTEFACT_ARMOR_LEATHER_MORGANA,Elder's Imbued Leather Folds ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4546,T8_ARTEFACT_ARMOR_LEATHER_UNDEAD,https://render.albiononline.com/v1/item/T8_ARTEFACT_ARMOR_LEATHER_UNDEAD,Elder's Ghastly Leather ,,,https://render.albiononline.com/v1/item/T8_RELIC,Elder's Relic,50,,,,,,,,,,,,
4547,T8_ARTEFACT_ARMOR_PLATE_AVALON,https://render.albiononline.com/v1/item/T8_ARTEFACT_ARMOR_PLATE_AVALON,Elder's Exalted Plating ,,,https://render.albiononline.com/v1/item/T8_SHARD_AVALONIAN,Elder's Avalonian Shard,50,,,,,,,,,,,,
4548,T8_ARTEFACT_ARMOR_PLATE_FEY,https://render.albiononline.com/v1/item/T8_ARTEFACT_ARMOR_PLATE_FEY,Elder's Veilweaver Carapace ,,,https://render.albiononline.com/v1/item/T8_RELIC,Elder's Relic,50,,,,,,,,,,,,
4549,T8_ARTEFACT_ARMOR_PLATE_HELL,https://render.albiononline.com/v1/item/T8_ARTEFACT_ARMOR_PLATE_HELL,Elder's Demonic Plates ,,,https://render.albiononline.com/v1/item/T8_SOUL,Elder's Soul,50,,,,,,,,,,,,
4550,T8_ARTEFACT_ARMOR_PLATE_KEEPER,https://render.albiononline.com/v1/item/T8_ARTEFACT_ARMOR_PLATE_KEEPER,Elder's Preserved Animal Fur ,,,https://render.albiononline.com/v1/item/T8_RELIC,Elder's Relic,50,,,,,,,,,,,,
4551,T8_ARTEFACT_ARMOR_PLATE_UNDEAD,https://render.albiononline.com/v1/item/T8_ARTEFACT_ARMOR_PLATE_UNDEAD,Elder's Ancient Chain Rings ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4552,T8_ARTEFACT_HEAD_LEATHER_HELL,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_LEATHER_HELL,Elder's Demonhide Padding ,,,https://render.albiononline.com/v1/item/T8_SOUL,Elder's Soul,50,,,,,,,,,,,,
4553,T8_ARTEFACT_HEAD_LEATHER_MORGANA,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_LEATHER_MORGANA,Elder's Imbued Visor ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4554,T8_ARTEFACT_HEAD_LEATHER_UNDEAD,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_LEATHER_UNDEAD,Elder's Ghastly Visor ,,,https://render.albiononline.com/v1/item/T8_RELIC,Elder's Relic,50,,,,,,,,,,,,
4555,T8_ARTEFACT_HEAD_PLATE_AVALON,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_PLATE_AVALON,Elder's Exalted Visor ,,,https://render.albiononline.com/v1/item/T8_SHARD_AVALONIAN,Elder's Avalonian Shard,50,,,,,,,,,,,,
4556,T8_ARTEFACT_HEAD_PLATE_FEY,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_PLATE_FEY,Elder's Veilweaver Mandibles ,,,https://render.albiononline.com/v1/item/T8_RELIC,Elder's Relic,50,,,,,,,,,,,,
4557,T8_ARTEFACT_HEAD_PLATE_HELL,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_PLATE_HELL,Elder's Demonic Scraps ,,,https://render.albiononline.com/v1/item/T8_SOUL,Elder's Soul,50,,,,,,,,,,,,
4558,T8_ARTEFACT_HEAD_PLATE_KEEPER,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_PLATE_KEEPER,Elder's Carved Skull Padding ,,,https://render.albiononline.com/v1/item/T8_RELIC,Elder's Relic,50,,,,,,,,,,,,
4559,T8_ARTEFACT_HEAD_PLATE_UNDEAD,https://render.albiononline.com/v1/item/T8_ARTEFACT_HEAD_PLATE_UNDEAD,Elder's Ancient Padding ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4560,T8_ARTEFACT_MAIN_ARCANESTAFF_UNDEAD,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_ARCANESTAFF_UNDEAD,Elder's Lost Arcane Crystal ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4561,T8_ARTEFACT_MAIN_CURSEDSTAFF_AVALON,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_CURSEDSTAFF_AVALON,Elder's Fractured Opaque Orb ,,,https://render.albiononline.com/v1/item/T8_SHARD_AVALONIAN,Elder's Avalonian Shard,50,,,,,,,,,,,,
4562,T8_ARTEFACT_MAIN_CURSEDSTAFF_UNDEAD,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_CURSEDSTAFF_UNDEAD,Elder's Lost Cursed Crystal ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4563,T8_ARTEFACT_MAIN_FIRESTAFF_KEEPER,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_FIRESTAFF_KEEPER,Elder's Wildfire Orb ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4564,T8_ARTEFACT_MAIN_FROSTSTAFF_AVALON,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_FROSTSTAFF_AVALON,Elder's Chilled Crystalline Shard ,,,https://render.albiononline.com/v1/item/T8_SHARD_AVALONIAN,Elder's Avalonian Shard,50,,,,,,,,,,,,
4565,T8_ARTEFACT_MAIN_FROSTSTAFF_KEEPER,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_FROSTSTAFF_KEEPER,Elder's Hoarfrost Orb ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4566,T8_ARTEFACT_MAIN_HOLYSTAFF_AVALON,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_HOLYSTAFF_AVALON,Elder's Messianic Curio ,,,https://render.albiononline.com/v1/item/T8_SHARD_AVALONIAN,Elder's Avalonian Shard,50,,,,,,,,,,,,
4567,T8_ARTEFACT_MAIN_HOLYSTAFF_MORGANA,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_HOLYSTAFF_MORGANA,Elder's Possessed Scroll ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4568,T8_ARTEFACT_MAIN_MACE_HELL,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_MACE_HELL,Elder's Infernal Mace Head ,,,https://render.albiononline.com/v1/item/T8_SOUL,Elder's Soul,50,,,,,,,,,,,,
4569,T8_ARTEFACT_MAIN_NATURESTAFF_AVALON,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_NATURESTAFF_AVALON,Elder's Uprooted Perennial Sapling ,,,https://render.albiononline.com/v1/item/T8_SHARD_AVALONIAN,Elder's Avalonian Shard,50,,,,,,,,,,,,
4570,T8_ARTEFACT_MAIN_NATURESTAFF_KEEPER,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_NATURESTAFF_KEEPER,Elder's Druidic Inscriptions ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4571,T8_ARTEFACT_MAIN_RAPIER_MORGANA,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_RAPIER_MORGANA,Elder's Hardened Debole ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4572,T8_ARTEFACT_MAIN_ROCKMACE_KEEPER,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_ROCKMACE_KEEPER,Elder's Runed Rock ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4573,T8_ARTEFACT_MAIN_SCIMITAR_MORGANA,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_SCIMITAR_MORGANA,Elder's Bloodforged Blade ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4574,T8_ARTEFACT_MAIN_SPEAR_KEEPER,https://render.albiononline.com/v1/item/T8_ARTEFACT_MAIN_SPEAR_KEEPER,Elder's Keeper Spearhead ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4575,T8_ARTEFACT_OFF_CENSER_AVALON,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_CENSER_AVALON,Elder's Severed Celestial Keepsake ,,,https://render.albiononline.com/v1/item/T8_SHARD_AVALONIAN,Elder's Avalonian Shard,50,,,,,,,,,,,,
4576,T8_ARTEFACT_OFF_DEMONSKULL_HELL,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_DEMONSKULL_HELL,Elder's Demonic Jawbone ,,,https://render.albiononline.com/v1/item/T8_SOUL,Elder's Soul,50,,,,,,,,,,,,
4577,T8_ARTEFACT_OFF_HORN_KEEPER,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_HORN_KEEPER,Elder's Runed Horn ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4578,T8_ARTEFACT_OFF_JESTERCANE_HELL,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_JESTERCANE_HELL,Elder's Hellish Handle ,,,https://render.albiononline.com/v1/item/T8_SOUL,Elder's Soul,50,,,,,,,,,,,,
4579,T8_ARTEFACT_OFF_LAMP_UNDEAD,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_LAMP_UNDEAD,Elder's Ghastly Candle ,,,https://render.albiononline.com/v1/item/T8_RELIC,Elder's Relic,50,,,,,,,,,,,,
4580,T8_ARTEFACT_OFF_ORB_MORGANA,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_ORB_MORGANA,Elder's Alluring Crystal ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4581,T8_ARTEFACT_OFF_SHIELD_AVALON,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_SHIELD_AVALON,Elder's Crushed Avalonian Heirloom ,,,https://render.albiononline.com/v1/item/T8_SHARD_AVALONIAN,Elder's Avalonian Shard,50,,,,,,,,,,,,
4582,T8_ARTEFACT_OFF_SHIELD_HELL,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_SHIELD_HELL,Elder's Infernal Shield Core ,,,https://render.albiononline.com/v1/item/T8_SOUL,Elder's Soul,50,,,,,,,,,,,,
4583,T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_SPIKEDSHIELD_MORGANA,Elder's Bloodforged Spikes ,,,https://render.albiononline.com/v1/item/T8_RELIC,Elder's Relic,50,,,,,,,,,,,,
4584,T8_ARTEFACT_OFF_TALISMAN_AVALON,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_TALISMAN_AVALON,Elder's Shattered Avalonian Memento ,,,https://render.albiononline.com/v1/item/T8_SHARD_AVALONIAN,Elder's Avalonian Shard,50,,,,,,,,,,,,
4585,T8_ARTEFACT_OFF_TOTEM_KEEPER,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_TOTEM_KEEPER,Elder's Inscribed Stone ,,,https://render.albiononline.com/v1/item/T8_RELIC,Elder's Relic,50,,,,,,,,,,,,
4586,T8_ARTEFACT_OFF_TOWERSHIELD_UNDEAD,https://render.albiononline.com/v1/item/T8_ARTEFACT_OFF_TOWERSHIELD_UNDEAD,Elder's Ancient Shield Core ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4587,T8_ARTEFACT_SHOES_LEATHER_HELL,https://render.albiononline.com/v1/item/T8_ARTEFACT_SHOES_LEATHER_HELL,Elder's Demonhide Bindings ,,,https://render.albiononline.com/v1/item/T8_SOUL,Elder's Soul,50,,,,,,,,,,,,
4588,T8_ARTEFACT_SHOES_LEATHER_MORGANA,https://render.albiononline.com/v1/item/T8_ARTEFACT_SHOES_LEATHER_MORGANA,Elder's Imbued Soles ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4589,T8_ARTEFACT_SHOES_LEATHER_UNDEAD,https://render.albiononline.com/v1/item/T8_ARTEFACT_SHOES_LEATHER_UNDEAD,Elder's Ghastly Bindings ,,,https://render.albiononline.com/v1/item/T8_RELIC,Elder's Relic,50,,,,,,,,,,,,
4590,T8_ARTEFACT_SHOES_PLATE_AVALON,https://render.albiononline.com/v1/item/T8_ARTEFACT_SHOES_PLATE_AVALON,Elder's Exalted Greave ,,,https://render.albiononline.com/v1/item/T8_SHARD_AVALONIAN,Elder's Avalonian Shard,50,,,,,,,,,,,,
4591,T8_ARTEFACT_SHOES_PLATE_FEY,https://render.albiononline.com/v1/item/T8_ARTEFACT_SHOES_PLATE_FEY,Elder's Veilweaver Claws ,,,https://render.albiononline.com/v1/item/T8_RELIC,Elder's Relic,50,,,,,,,,,,,,
4592,T8_ARTEFACT_SHOES_PLATE_HELL,https://render.albiononline.com/v1/item/T8_ARTEFACT_SHOES_PLATE_HELL,Elder's Demonic Filling ,,,https://render.albiononline.com/v1/item/T8_SOUL,Elder's Soul,50,,,,,,,,,,,,
4593,T8_ARTEFACT_SHOES_PLATE_KEEPER,https://render.albiononline.com/v1/item/T8_ARTEFACT_SHOES_PLATE_KEEPER,Elder's Inscribed Bindings ,,,https://render.albiononline.com/v1/item/T8_RELIC,Elder's Relic,50,,,,,,,,,,,,
4594,T8_ARTEFACT_SHOES_PLATE_UNDEAD,https://render.albiononline.com/v1/item/T8_ARTEFACT_SHOES_PLATE_UNDEAD,Elder's Ancient Bindings ,,,https://render.albiononline.com/v1/item/T8_RUNE,Elder's Rune,50,,,,,,,,,,,,
4595,T8_BAG,https://render.albiononline.com/v1/item/T8_BAG,Elder's Bag ,,8042,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,8,,,,,,,,,
4596,T8_BAG@1,https://render.albiononline.com/v1/item/T8_BAG@1,Elder's Bag ,,14074,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL1,Uncommon Fortified Leather,8,,,,,,,,,
4597,T8_BAG@2,https://render.albiononline.com/v1/item/T8_BAG@2,Elder's Bag ,,24630,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL2,Rare Fortified Leather,8,,,,,,,,,
4598,T8_BAG@3,https://render.albiononline.com/v1/item/T8_BAG@3,Elder's Bag ,,43102,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL3,Exceptional Fortified Leather,8,,,,,,,,,
4599,T8_BAG@4,https://render.albiononline.com/v1/item/T8_BAG@4,Elder's Bag ,,75429,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL4,Pristine Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL4,Pristine Fortified Leather,8,,,,,,,,,
4600,T8_BAG_INSIGHT,https://render.albiononline.com/v1/item/T8_BAG_INSIGHT,Elder's Satchel of Insight ,,8042,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,8,https://render.albiononline.com/v1/item/T4_SKILLBOOK_STANDARD,Adept's Tome of Insight,1,,,,,,
4601,T8_BAG_INSIGHT@1,https://render.albiononline.com/v1/item/T8_BAG_INSIGHT@1,Elder's Satchel of Insight ,,14074,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL1,Uncommon Fortified Leather,8,https://render.albiononline.com/v1/item/T4_SKILLBOOK_STANDARD,Adept's Tome of Insight,1,,,,,,
4602,T8_BAG_INSIGHT@2,https://render.albiononline.com/v1/item/T8_BAG_INSIGHT@2,Elder's Satchel of Insight ,,24630,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL2,Rare Fortified Leather,8,https://render.albiononline.com/v1/item/T4_SKILLBOOK_STANDARD,Adept's Tome of Insight,1,,,,,,
4603,T8_BAG_INSIGHT@3,https://render.albiononline.com/v1/item/T8_BAG_INSIGHT@3,Elder's Satchel of Insight ,,43102,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL3,Exceptional Fortified Leather,8,https://render.albiononline.com/v1/item/T4_SKILLBOOK_STANDARD,Adept's Tome of Insight,1,,,,,,
4604,T8_BAG_INSIGHT@4,https://render.albiononline.com/v1/item/T8_BAG_INSIGHT@4,Elder's Satchel of Insight ,,75429,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL4,Pristine Baroque Cloth,8,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL4,Pristine Fortified Leather,8,https://render.albiononline.com/v1/item/T4_SKILLBOOK_STANDARD,Adept's Tome of Insight,1,,,,,,
4605,T8_BUTTER,https://render.albiononline.com/v1/item/T8_BUTTER,Cow's Butter ,,38,https://render.albiononline.com/v1/item/T8_MILK,Cow's Milk,1,,,,,,,,,,,,
4606,T8_CAPE,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape ,,4021,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER,Fortified Leather,4,,,,,,,,,
4607,T8_CAPE@1,https://render.albiononline.com/v1/item/T8_CAPE@1,Elder's Cape ,,7037,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL1,Uncommon Fortified Leather,4,,,,,,,,,
4608,T8_CAPE@2,https://render.albiononline.com/v1/item/T8_CAPE@2,Elder's Cape ,,12315,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL2,Rare Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL2,Rare Fortified Leather,4,,,,,,,,,
4609,T8_CAPE@3,https://render.albiononline.com/v1/item/T8_CAPE@3,Elder's Cape ,,21551,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL3,Exceptional Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL3,Exceptional Fortified Leather,4,,,,,,,,,
4610,T8_CAPE@4,https://render.albiononline.com/v1/item/T8_CAPE@4,Elder's Cape ,,37715,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL4,Pristine Baroque Cloth,4,https://render.albiononline.com/v1/item/T8_LEATHER_LEVEL4,Pristine Fortified Leather,4,,,,,,,,,
4611,T8_CAPEITEM_FW_BRIDGEWATCH,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_BRIDGEWATCH,Elder's Bridgewatch Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_BRIDGEWATCH_BP,Elder's Bridgewatch Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_STEPPE_TOKEN_1,Beastheart,10,,,,,,
4612,T8_CAPEITEM_FW_BRIDGEWATCH@1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_BRIDGEWATCH@1,Elder's Bridgewatch Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_BRIDGEWATCH_BP,Elder's Bridgewatch Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_STEPPE_TOKEN_1,Beastheart,10,,,,,,
4613,T8_CAPEITEM_FW_BRIDGEWATCH@2,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_BRIDGEWATCH@2,Elder's Bridgewatch Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_BRIDGEWATCH_BP,Elder's Bridgewatch Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_STEPPE_TOKEN_1,Beastheart,10,,,,,,
4614,T8_CAPEITEM_FW_BRIDGEWATCH@3,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_BRIDGEWATCH@3,Elder's Bridgewatch Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_BRIDGEWATCH_BP,Elder's Bridgewatch Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_STEPPE_TOKEN_1,Beastheart,10,,,,,,
4615,T8_CAPEITEM_FW_BRIDGEWATCH@4,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_BRIDGEWATCH@4,Elder's Bridgewatch Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_BRIDGEWATCH_BP,Elder's Bridgewatch Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_STEPPE_TOKEN_1,Beastheart,10,,,,,,
4616,T8_CAPEITEM_FW_FORTSTERLING,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_FORTSTERLING,Elder's Fort Sterling Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_FORTSTERLING_BP,Elder's Fort Sterling Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_MOUNTAIN_TOKEN_1,Mountainheart,10,,,,,,
4617,T8_CAPEITEM_FW_FORTSTERLING@1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_FORTSTERLING@1,Elder's Fort Sterling Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_FORTSTERLING_BP,Elder's Fort Sterling Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_MOUNTAIN_TOKEN_1,Mountainheart,10,,,,,,
4618,T8_CAPEITEM_FW_FORTSTERLING@2,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_FORTSTERLING@2,Elder's Fort Sterling Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_FORTSTERLING_BP,Elder's Fort Sterling Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_MOUNTAIN_TOKEN_1,Mountainheart,10,,,,,,
4619,T8_CAPEITEM_FW_FORTSTERLING@3,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_FORTSTERLING@3,Elder's Fort Sterling Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_FORTSTERLING_BP,Elder's Fort Sterling Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_MOUNTAIN_TOKEN_1,Mountainheart,10,,,,,,
4620,T8_CAPEITEM_FW_FORTSTERLING@4,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_FORTSTERLING@4,Elder's Fort Sterling Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_FORTSTERLING_BP,Elder's Fort Sterling Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_MOUNTAIN_TOKEN_1,Mountainheart,10,,,,,,
4621,T8_CAPEITEM_FW_LYMHURST,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_LYMHURST,Elder's Lymhurst Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_LYMHURST_BP,Elder's Lymhurst Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_FOREST_TOKEN_1,Treeheart,10,,,,,,
4622,T8_CAPEITEM_FW_LYMHURST@1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_LYMHURST@1,Elder's Lymhurst Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_LYMHURST_BP,Elder's Lymhurst Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_FOREST_TOKEN_1,Treeheart,10,,,,,,
4623,T8_CAPEITEM_FW_LYMHURST@2,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_LYMHURST@2,Elder's Lymhurst Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_LYMHURST_BP,Elder's Lymhurst Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_FOREST_TOKEN_1,Treeheart,10,,,,,,
4624,T8_CAPEITEM_FW_LYMHURST@3,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_LYMHURST@3,Elder's Lymhurst Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_LYMHURST_BP,Elder's Lymhurst Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_FOREST_TOKEN_1,Treeheart,10,,,,,,
4625,T8_CAPEITEM_FW_LYMHURST@4,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_LYMHURST@4,Elder's Lymhurst Cape ,,,https://render.albiononline.com/v1/item/T8_CAPE,Elder's Cape,1,https://render.albiononline.com/v1/item/T8_CAPEITEM_FW_LYMHURST_BP,Elder's Lymhurst Crest,1,https://render.albiononline.com/v1/item/T1_FACTION_FOREST_TOKEN_1,Treeheart,10,,,,,,
4626,T8_CLOTH,https://render.albiononline.com/v1/item/T8_CLOTH,Baroque Cloth ,,503,https://render.albiononline.com/v1/item/T8_FIBER,Ghost Hemp,5,https://render.albiononline.com/v1/item/T7_CLOTH,Opulent Cloth,1,,,,,,,,,
4627,T8_CLOTH_LEVEL1,https://render.albiononline.com/v1/item/T8_CLOTH_LEVEL1,Uncommon Baroque Cloth ,,880,https://render.albiononline.com/v1/item/T8_FIBER_LEVEL1,Uncommon Ghost Hemp,5,https://render.albiononline.com/v1/item/T7_CLOTH_LEVEL1,Uncommon Opulent Cloth,1,,,,,,,,,
